run_id,policy,t_rel_s,n_c1_search,c1_search_viol_pct,c1_search_viol_pct_roll3,rate_kbit
B_ramp_bl_loc,bl_loc,176,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,177,98,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,178,85,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,179,101,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,180,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,181,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,182,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,183,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,184,98,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,185,86,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,186,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,187,97,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,188,89,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,189,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,190,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,191,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,192,86,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,193,92,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,194,86,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,195,87,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,196,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,197,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,198,85,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,199,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,200,102,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,201,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,202,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,203,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,204,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,205,84,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,206,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,207,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,208,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,209,98,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,210,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,211,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,212,84,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,213,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,214,92,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,215,92,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,216,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,217,91,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,218,85,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,219,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,220,110,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,221,91,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,222,90,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,223,85,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,224,81,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,225,97,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,226,92,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,227,91,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,228,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,229,89,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,230,100,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,231,89,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,232,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,233,101,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,234,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,235,90,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,236,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,237,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,238,97,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,239,90,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,240,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,241,90,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,242,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,243,98,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,244,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,245,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,246,100,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,247,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,248,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,249,102,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,250,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,251,100,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,252,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,253,81,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,254,108,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,255,87,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,256,83,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,257,110,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,258,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,259,101,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,260,87,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,261,97,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,262,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,263,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,264,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,265,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,266,89,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,267,91,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,268,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,269,97,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,270,103,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,271,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,272,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,273,90,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,274,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,275,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,276,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,277,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,278,98,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,279,98,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,280,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,281,89,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,282,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,283,87,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,284,90,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,285,98,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,286,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,287,83,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,288,81,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,289,91,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,290,88,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,291,83,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,292,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,293,92,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,294,102,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,295,97,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,296,93,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,297,100,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,298,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,299,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,300,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,301,119,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,302,103,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,303,108,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,304,112,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,305,105,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,306,111,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,307,109,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,308,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,309,108,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,310,103,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,311,103,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,312,109,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,313,104,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,314,110,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,315,105,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,316,108,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,317,105,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,318,113,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,319,107,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,320,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,321,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,322,100,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,323,109,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,324,108,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,325,103,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,326,114,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,327,110,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,328,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,329,110,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,330,104,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,331,106,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,332,104,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,333,104,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,334,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,335,102,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,336,117,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,337,112,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,338,108,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,339,97,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,340,104,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,341,109,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,342,111,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,343,112,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,344,114,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,345,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,346,103,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,347,108,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,348,107,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,349,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,350,111,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,351,101,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,352,102,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,353,95,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,354,113,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,355,103,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,356,104,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,357,104,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,358,108,100.0,100.0,1600
