run_id,policy,t_rel_s,c1_search_viol_pct,n_c1_search,all_viol_pct,S1_pct,S2_pct,S3_pct
A_server_site_s3,site_s3,353,0.0,132,0.0,0.0,0.0,100.0
A_server_site_s3,site_s3,354,0.0,135,0.0,0.0,0.0,100.0
A_server_site_s3,site_s3,355,0.0,133,0.1248,0.0,0.0,100.0
A_server_site_s3,site_s3,356,0.0,133,0.0,0.0,0.0,100.0
A_server_site_s3,site_s3,357,0.0,132,0.0,0.0,0.0,100.0
A_server_site_s3,site_s3,358,0.0,134,0.0,0.0,0.0,100.0
A_server_bl_rr,bl_rr,-1,,0,0.0,0.0,66.6667,33.3333
A_server_bl_rr,bl_rr,0,0.0,134,0.1255,33.3752,33.1242,33.5006
A_server_bl_rr,bl_rr,1,0.0,134,0.0,33.3333,33.4582,33.2085
A_server_bl_rr,bl_rr,2,0.0,132,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,3,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,4,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,5,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,6,6.015,133,2.8786,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,7,0.0,133,0.0,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,8,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,9,0.0,134,0.0,33.3752,33.1242,33.5006
A_server_bl_rr,bl_rr,10,0.0,134,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,11,0.0,131,0.0,33.4582,33.2085,33.3333
A_server_bl_rr,bl_rr,12,0.0,135,0.0,33.2918,33.4165,33.2918
A_server_bl_rr,bl_rr,13,0.0,134,0.0,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,14,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,15,0.7519,133,0.2506,33.4586,33.208,33.3333
A_server_bl_rr,bl_rr,16,4.4776,134,1.7478,33.3333,33.4582,33.2085
A_server_bl_rr,bl_rr,17,0.0,133,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,18,0.7463,134,0.1252,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,19,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,20,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,21,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,22,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,23,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,24,0.0,132,0.0,33.5006,33.2497,33.2497
A_server_bl_rr,bl_rr,25,0.0,135,0.0,33.2918,33.4165,33.2918
A_server_bl_rr,bl_rr,26,5.2632,133,3.3666,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,27,0.0,134,0.0,33.4586,33.0827,33.4586
A_server_bl_rr,bl_rr,28,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,29,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,30,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,31,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,32,0.0,132,0.0,33.25,33.25,33.5
A_server_bl_rr,bl_rr,33,0.0,133,0.0,33.375,33.375,33.25
A_server_bl_rr,bl_rr,34,0.0,133,0.0,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,35,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,36,2.9851,134,2.1303,33.4586,33.0827,33.4586
A_server_bl_rr,bl_rr,37,0.0,134,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,38,0.0,132,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,39,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,40,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,41,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,42,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,43,0.0,133,0.0,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,44,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,45,0.0,134,0.0,33.4168,33.1665,33.4168
A_server_bl_rr,bl_rr,46,4.4776,134,3.8798,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,47,0.0,132,0.0,33.4582,33.2085,33.3333
A_server_bl_rr,bl_rr,48,0.0,135,0.0,33.3748,33.3748,33.2503
A_server_bl_rr,bl_rr,49,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,50,0.0,132,0.0,33.25,33.25,33.5
A_server_bl_rr,bl_rr,51,0.0,132,0.0,33.4168,33.4168,33.1665
A_server_bl_rr,bl_rr,52,0.0,135,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,53,0.0,133,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,54,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,55,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,56,2.2727,132,1.1222,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,57,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,58,0.0,133,0.0,33.4171,33.2915,33.2915
A_server_bl_rr,bl_rr,59,0.0,132,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,60,0.0,133,0.0,33.4586,33.208,33.3333
A_server_bl_rr,bl_rr,61,0.0,133,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,62,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,63,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,64,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,65,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,66,4.4444,135,2.9925,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,67,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,68,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,69,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,70,0.0,133,0.0,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,71,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,72,0.0,134,0.0,33.5,33.125,33.375
A_server_bl_rr,bl_rr,73,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,74,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,75,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,76,7.5188,133,4.5226,33.4171,33.2915,33.2915
A_server_bl_rr,bl_rr,77,0.0,132,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,78,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,79,0.0,133,0.0,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,80,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,81,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,82,0.0,134,0.1252,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,83,0.0,132,0.0,33.375,33.25,33.375
A_server_bl_rr,bl_rr,84,0.0,135,0.1245,33.3748,33.3748,33.2503
A_server_bl_rr,bl_rr,85,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,86,17.5573,131,8.9308,32.8302,33.5849,33.5849
A_server_bl_rr,bl_rr,87,0.0,134,0.3731,33.8308,32.9602,33.209
A_server_bl_rr,bl_rr,88,0.0,134,0.0,33.3333,33.4582,33.2085
A_server_bl_rr,bl_rr,89,0.0,133,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,90,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,91,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,92,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,93,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,94,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,95,0.0,132,0.0,33.0413,33.4168,33.5419
A_server_bl_rr,bl_rr,96,3.7594,133,2.372,33.583,33.2085,33.2085
A_server_bl_rr,bl_rr,97,0.0,133,0.0,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,98,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,99,0.0,134,0.0,33.5,33.125,33.375
A_server_bl_rr,bl_rr,100,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,101,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,102,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,103,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,104,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,105,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,106,2.2556,133,0.8761,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,107,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,108,0.0,134,0.0,33.3333,33.208,33.4586
A_server_bl_rr,bl_rr,109,0.0,134,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,110,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,111,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,112,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,113,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,114,0.7519,133,0.1252,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,115,0.0,133,0.2503,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,116,8.209,134,5.4795,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,117,0.7463,134,0.1252,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,118,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,119,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,120,0.0,134,0.0,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,121,0.0,134,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,122,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,123,1.5152,132,0.2509,33.5006,33.2497,33.2497
A_server_bl_rr,bl_rr,124,0.0,134,0.0,33.125,33.5,33.375
A_server_bl_rr,bl_rr,125,0.0,134,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,126,4.4776,134,2.7534,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,127,0.0,134,0.1252,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,128,0.0,132,0.0,33.375,33.25,33.375
A_server_bl_rr,bl_rr,129,0.0,135,0.0,33.3748,33.3748,33.2503
A_server_bl_rr,bl_rr,130,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,131,0.0,132,0.0,33.125,33.375,33.5
A_server_bl_rr,bl_rr,132,0.0,132,0.0,33.584,33.208,33.208
A_server_bl_rr,bl_rr,133,0.0,134,0.0,33.2085,33.4582,33.3333
A_server_bl_rr,bl_rr,134,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,135,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,136,8.209,134,5.2632,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,137,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,138,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,139,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,140,0.7576,132,0.2497,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,141,0.0,132,0.0,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,142,0.0,134,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,143,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,144,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,145,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,146,6.0606,132,2.4969,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,147,0.0,134,0.0,33.583,33.3333,33.0836
A_server_bl_rr,bl_rr,148,0.0,134,0.0,33.3752,33.1242,33.5006
A_server_bl_rr,bl_rr,149,0.0,132,0.0,33.1258,33.4994,33.3748
A_server_bl_rr,bl_rr,150,0.0,132,0.0,33.5006,33.2497,33.2497
A_server_bl_rr,bl_rr,151,0.0,134,0.0,33.2085,33.4582,33.3333
A_server_bl_rr,bl_rr,152,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,153,0.0,134,0.0,33.5,33.125,33.375
A_server_bl_rr,bl_rr,154,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,155,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,156,4.5113,133,3.2541,33.4168,33.4168,33.1665
A_server_bl_rr,bl_rr,157,0.0,135,0.0,33.375,33.25,33.375
A_server_bl_rr,bl_rr,158,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,159,0.7576,132,0.1253,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,160,0.0,134,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,161,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,162,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,163,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,164,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,165,0.0,134,0.0,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,166,18.0451,133,10.8176,33.2075,33.4591,33.3333
A_server_bl_rr,bl_rr,167,0.0,133,0.1244,33.3333,33.209,33.4577
A_server_bl_rr,bl_rr,168,0.7576,132,0.2506,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,169,0.0,134,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,170,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,171,0.0,134,0.0,33.5,33.125,33.375
A_server_bl_rr,bl_rr,172,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,173,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,174,0.0,134,0.0,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,175,0.7463,134,0.1253,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,176,2.2727,132,2.6217,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,177,0.0,132,0.0,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,178,0.0,135,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,179,0.7519,133,0.1247,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,180,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,181,0.0,135,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,182,0.0,131,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,183,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,184,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,185,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,186,6.015,133,7.3935,33.4586,33.208,33.3333
A_server_bl_rr,bl_rr,187,0.0,133,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,188,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,189,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,190,0.0,133,0.0,33.1242,33.6261,33.2497
A_server_bl_rr,bl_rr,191,0.0,133,0.0,33.3748,33.2503,33.3748
A_server_bl_rr,bl_rr,192,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,193,0.0,133,0.0,33.4171,33.2915,33.2915
A_server_bl_rr,bl_rr,194,0.0,132,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,195,0.0,132,0.2506,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,196,5.1852,135,4.4944,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,197,0.0,133,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,198,0.0,134,0.0,33.584,33.0827,33.3333
A_server_bl_rr,bl_rr,199,0.0,134,0.0,33.0413,33.5419,33.4168
A_server_bl_rr,bl_rr,200,0.7576,132,0.1247,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,201,0.0,134,0.0,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,202,0.0,134,0.0,33.3752,33.2497,33.3752
A_server_bl_rr,bl_rr,203,0.0,132,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,204,0.7576,132,0.1253,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,205,1.4925,134,0.875,33.25,33.375,33.375
A_server_bl_rr,bl_rr,206,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,207,0.0,134,0.0,33.4586,33.0827,33.4586
A_server_bl_rr,bl_rr,208,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,209,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,210,0.0,134,0.0,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,211,0.0,134,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,212,0.7576,132,0.1248,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,213,0.0,132,0.0,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,214,0.0,134,0.125,33.375,33.375,33.25
A_server_bl_rr,bl_rr,215,0.0,134,0.0,33.1258,33.3748,33.4994
A_server_bl_rr,bl_rr,216,2.2388,134,2.0025,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,217,0.0,134,0.1252,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,218,0.0,132,0.0,33.1665,33.4168,33.4168
A_server_bl_rr,bl_rr,219,0.0,134,0.0,33.6658,33.2918,33.0424
A_server_bl_rr,bl_rr,220,0.0,134,0.0,33.2916,33.2916,33.4168
A_server_bl_rr,bl_rr,221,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,222,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,223,0.0,133,0.0,33.208,33.4586,33.3333
A_server_bl_rr,bl_rr,224,0.0,134,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,225,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,226,0.0,134,0.5013,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,227,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,228,0.0,134,0.0,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,229,0.0,134,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,230,0.0,132,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,231,0.0,132,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,232,0.0,134,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,233,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,234,0.0,134,0.0,33.5,33.125,33.375
A_server_bl_rr,bl_rr,235,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,236,0.7576,132,0.3745,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,237,0.7463,134,0.1248,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,238,0.0,134,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,239,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,240,0.7576,132,0.2506,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,241,0.0,134,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,242,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,243,0.0,134,0.0,33.4586,33.0827,33.4586
A_server_bl_rr,bl_rr,244,0.0,134,0.2503,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,245,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,246,2.9851,134,0.9988,33.4582,33.3333,33.2085
A_server_bl_rr,bl_rr,247,0.0,134,0.0,33.4171,33.1658,33.4171
A_server_bl_rr,bl_rr,248,0.0,132,0.0,33.1258,33.4994,33.3748
A_server_bl_rr,bl_rr,249,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,250,0.0,134,0.0,33.375,33.375,33.25
A_server_bl_rr,bl_rr,251,0.0,133,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,252,0.0,134,0.0,33.4586,33.0827,33.4586
A_server_bl_rr,bl_rr,253,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,254,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,255,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,256,3.7594,133,1.6311,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,257,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,258,0.0,132,0.0,33.5006,33.2497,33.2497
A_server_bl_rr,bl_rr,259,0.0,135,0.0,33.2918,33.4165,33.2918
A_server_bl_rr,bl_rr,260,0.0,133,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,261,0.0,134,0.0,33.5419,33.0413,33.4168
A_server_bl_rr,bl_rr,262,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,263,0.0,132,0.0,33.375,33.25,33.375
A_server_bl_rr,bl_rr,264,0.0,135,0.0,33.3748,33.3748,33.2503
A_server_bl_rr,bl_rr,265,0.7519,133,0.1255,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,266,3.0303,132,1.3733,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,267,0.0,133,0.0,33.4586,33.208,33.3333
A_server_bl_rr,bl_rr,268,0.0,133,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,269,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,270,0.7463,134,0.125,33.5,33.125,33.375
A_server_bl_rr,bl_rr,271,0.0,134,0.0,33.0827,33.584,33.3333
A_server_bl_rr,bl_rr,272,0.0,132,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,273,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,274,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,275,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,276,6.7669,133,3.0075,33.4586,33.208,33.3333
A_server_bl_rr,bl_rr,277,0.0,133,0.0,33.25,33.5,33.25
A_server_bl_rr,bl_rr,278,0.0,134,0.0,33.3333,33.2085,33.4582
A_server_bl_rr,bl_rr,279,0.0,134,0.0,33.4582,33.2085,33.3333
A_server_bl_rr,bl_rr,280,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,281,0.0,132,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,282,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,283,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,284,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,285,0.0,133,0.0,33.4586,33.208,33.3333
A_server_bl_rr,bl_rr,286,0.7519,133,1.125,33.25,33.5,33.25
A_server_bl_rr,bl_rr,287,0.0,134,0.0,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,288,0.0,134,0.0,33.5,33.125,33.375
A_server_bl_rr,bl_rr,289,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,290,0.0,131,0.0,33.375,33.25,33.375
A_server_bl_rr,bl_rr,291,0.0,135,0.0,33.4165,33.4165,33.1671
A_server_bl_rr,bl_rr,292,0.0,134,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,293,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,294,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,295,0.0,133,0.0,33.2916,33.4168,33.2916
A_server_bl_rr,bl_rr,296,4.4776,134,2.3691,33.2918,33.2918,33.4165
A_server_bl_rr,bl_rr,297,0.0,134,0.0,33.5,33.125,33.375
A_server_bl_rr,bl_rr,298,0.0,134,0.0,33.1665,33.5419,33.2916
A_server_bl_rr,bl_rr,299,0.0,132,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,300,0.0,135,0.0,33.4165,33.2918,33.2918
A_server_bl_rr,bl_rr,301,0.0,133,0.0,33.4171,33.2915,33.2915
A_server_bl_rr,bl_rr,302,0.0,132,0.0,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,303,0.0,132,0.0,33.4586,33.3333,33.208
A_server_bl_rr,bl_rr,304,0.0,134,0.0,33.25,33.375,33.375
A_server_bl_rr,bl_rr,305,0.0,134,0.0,33.2503,33.3748,33.3748
A_server_bl_rr,bl_rr,306,9.7744,133,3.6432,33.2915,33.1658,33.5427
A_server_bl_rr,bl_rr,307,0.0,135,0.0,33.3333,33.4582,33.2085
A_server_bl_rr,bl_rr,308,0.0,132,0.0,33.4582,33.2085,33.3333
A_server_bl_rr,bl_rr,309,0.0,135,0.0,33.3748,33.3748,33.2503
A_server_bl_rr,bl_rr,310,0.0,133,0.0,33.3752,33.3752,33.2497
A_server_bl_rr,bl_rr,311,0.0,132,0.0,33.2085,33.3333,33.4582
A_server_bl_rr,bl_rr,312,0.0,133,0.0,33.4168,33.2916,33.2916
A_server_bl_rr,bl_rr,313,0.0,134,0.0,33.375,33.375,33.25
A_server_bl_rr,bl_rr,314,0.7519,133,0.1247,33.1671,33.4165,33.4165
A_server_bl_rr,bl_rr,315,0.0,134,0.1255,33.3752,33.1242,33.5006
A_server_bl_rr,bl_rr,316,0.7463,134,1.8727,33.3333,33.4582,33.2085
A_server_bl_rr,bl_rr,317,0.0,132,0.0,33.3333,33.3333,33.3333
A_server_bl_rr,bl_rr,318,0.0,135,0.0,33.4165,33.2918,33.2918
