policy,t_rel_s,class,n,S1_pct,S2_pct,S3_pct
bl_lr,260,recommend,199,50.75,31.16,18.09
bl_lr,260,reserve,97,52.58,28.87,18.56
bl_lr,260,search,151,44.37,29.14,26.49
bl_lr,261,recommend,200,52.5,23.5,24.0
bl_lr,261,reserve,103,49.51,27.18,23.3
bl_lr,261,search,149,44.97,34.23,20.81
bl_lr,262,recommend,200,47.5,29.5,23.0
bl_lr,262,reserve,97,58.76,26.8,14.43
bl_lr,262,search,151,50.99,24.5,24.5
bl_lr,263,recommend,197,46.19,32.49,21.32
bl_lr,263,reserve,103,49.51,30.1,20.39
bl_lr,263,search,152,50.66,25.66,23.68
bl_lr,264,recommend,207,54.59,22.71,22.71
bl_lr,264,reserve,97,45.36,30.93,23.71
bl_lr,264,search,147,51.02,28.57,20.41
bl_lr,265,recommend,197,47.21,30.96,21.83
bl_lr,265,reserve,102,52.94,28.43,18.63
bl_lr,265,search,152,50.66,26.97,22.37
bl_lr,266,recommend,200,44.5,32.0,23.5
bl_lr,266,reserve,100,43.0,25.0,32.0
bl_lr,266,search,148,47.3,33.78,18.92
bl_lr,267,recommend,200,55.5,26.5,18.0
bl_lr,267,reserve,97,47.42,30.93,21.65
bl_lr,267,search,152,44.74,28.95,26.32
bl_lr,268,recommend,200,48.0,30.5,21.5
bl_lr,268,reserve,104,52.88,23.08,24.04
bl_lr,268,search,148,55.41,25.0,19.59
bl_lr,269,recommend,200,49.0,29.5,21.5
bl_lr,269,reserve,98,51.02,26.53,22.45
bl_lr,269,search,152,46.05,29.61,24.34
bl_lr,270,recommend,194,50.52,30.41,19.07
bl_lr,270,reserve,102,55.88,23.53,20.59
bl_lr,270,search,150,50.0,25.33,24.67
bl_lr,271,recommend,206,48.06,27.18,24.76
bl_lr,271,reserve,97,45.36,31.96,22.68
bl_lr,271,search,150,50.67,28.0,21.33
bl_lr,272,recommend,198,41.92,33.33,24.75
bl_lr,272,reserve,102,50.0,28.43,21.57
bl_lr,272,search,151,55.63,23.84,20.53
bl_lr,273,recommend,204,53.92,27.94,18.14
bl_lr,273,reserve,99,57.58,27.27,15.15
bl_lr,273,search,147,48.98,23.81,27.21
bl_lr,274,recommend,196,54.59,28.06,17.35
bl_lr,274,reserve,101,53.47,29.7,16.83
bl_lr,274,search,152,51.97,24.34,23.68
bl_lr,275,recommend,200,49.0,33.0,18.0
bl_lr,275,reserve,99,54.55,27.27,18.18
bl_lr,275,search,148,52.7,22.97,24.32
bl_lr,276,recommend,200,49.5,28.5,22.0
bl_lr,276,reserve,99,58.59,20.2,21.21
bl_lr,276,search,152,50.66,28.95,20.39
bl_lr,277,recommend,198,55.05,23.23,21.72
bl_lr,277,reserve,103,47.57,30.1,22.33
bl_lr,277,search,149,51.01,29.53,19.46
bl_lr,278,recommend,204,46.57,34.31,19.12
bl_lr,278,reserve,96,55.21,25.0,19.79
bl_lr,278,search,150,50.67,27.33,22.0
bl_lr,279,recommend,196,47.96,27.04,25.0
bl_lr,279,reserve,103,55.34,25.24,19.42
bl_lr,279,search,151,51.66,26.49,21.85
bl_lr,280,recommend,204,44.61,32.84,22.55
bl_lr,280,reserve,99,51.52,29.29,19.19
bl_lr,280,search,148,52.03,25.0,22.97
bl_lr,281,recommend,198,50.0,27.78,22.22
bl_lr,281,reserve,101,49.5,26.73,23.76
bl_lr,281,search,152,41.45,35.53,23.03
bl_lr,282,recommend,200,41.5,28.5,30.0
bl_lr,282,reserve,101,49.5,29.7,20.79
bl_lr,282,search,146,46.58,31.51,21.92
bl_lr,283,recommend,201,45.27,31.34,23.38
bl_lr,283,reserve,98,50.0,26.53,23.47
bl_lr,283,search,154,50.65,29.87,19.48
bl_lr,284,recommend,201,47.76,33.33,18.91
bl_lr,284,reserve,103,45.63,31.07,23.3
bl_lr,284,search,146,57.53,23.29,19.18
bl_lr,285,recommend,199,48.74,25.63,25.63
bl_lr,285,reserve,97,56.7,27.84,15.46
bl_lr,285,search,153,45.1,34.64,20.26
bl_lr,286,recommend,198,48.48,27.27,24.24
bl_lr,286,reserve,101,52.48,28.71,18.81
bl_lr,286,search,150,48.67,31.33,20.0
bl_lr,287,recommend,202,50.5,27.72,21.78
bl_lr,287,reserve,97,49.48,25.77,24.74
bl_lr,287,search,150,48.67,32.67,18.67
bl_lr,288,recommend,199,50.25,27.14,22.61
bl_lr,288,reserve,103,50.49,25.24,24.27
bl_lr,288,search,151,52.98,29.8,17.22
bl_lr,289,recommend,204,50.0,30.88,19.12
bl_lr,289,reserve,98,48.98,30.61,20.41
bl_lr,289,search,148,49.32,25.0,25.68
bl_lr,290,recommend,196,50.51,29.08,20.41
bl_lr,290,reserve,101,50.5,30.69,18.81
bl_lr,290,search,152,46.71,30.26,23.03
bl_lr,291,recommend,201,48.76,28.36,22.89
bl_lr,291,reserve,101,50.5,28.71,20.79
bl_lr,291,search,149,51.68,25.5,22.82
bl_lr,292,recommend,200,51.0,26.0,23.0
bl_lr,292,reserve,99,54.55,20.2,25.25
bl_lr,292,search,152,51.32,29.61,19.08
bl_lr,293,recommend,198,48.99,26.77,24.24
bl_lr,293,reserve,102,50.98,31.37,17.65
bl_lr,293,search,149,50.34,28.86,20.81
bl_lr,294,recommend,204,50.98,28.92,20.1
bl_lr,294,reserve,96,54.17,29.17,16.67
bl_lr,294,search,150,50.67,26.67,22.67
bl_lr,295,recommend,196,45.92,32.14,21.94
bl_lr,295,reserve,102,54.9,33.33,11.76
bl_lr,295,search,150,52.67,21.33,26.0
bl_lr,296,recommend,204,50.0,26.47,23.53
bl_lr,296,reserve,101,61.39,24.75,13.86
bl_lr,296,search,149,48.32,30.2,21.48
bl_lr,297,recommend,198,45.96,30.81,23.23
bl_lr,297,reserve,99,54.55,27.27,18.18
bl_lr,297,search,151,52.98,26.49,20.53
bl_lr,298,recommend,201,53.23,25.87,20.9
bl_lr,298,reserve,101,42.57,33.66,23.76
bl_lr,298,search,147,52.38,28.57,19.05
bl_lr,299,recommend,198,54.04,25.25,20.71
bl_lr,299,reserve,97,47.42,32.99,19.59
bl_lr,299,search,151,45.03,31.13,23.84
bl_lr,300,recommend,3,0.0,33.33,66.67
bl_lr,300,reserve,2,0.0,50.0,50.0
bl_lr,300,search,3,0.0,33.33,66.67
bl_loc_pri,0,recommend,194,100.0,0.0,0.0
bl_loc_pri,0,reserve,104,100.0,0.0,0.0
bl_loc_pri,0,search,148,100.0,0.0,0.0
bl_loc_pri,1,recommend,204,100.0,0.0,0.0
bl_loc_pri,1,reserve,98,100.0,0.0,0.0
bl_loc_pri,1,search,148,100.0,0.0,0.0
bl_loc_pri,2,recommend,199,100.0,0.0,0.0
bl_loc_pri,2,reserve,100,100.0,0.0,0.0
bl_loc_pri,2,search,153,100.0,0.0,0.0
bl_loc_pri,3,recommend,199,100.0,0.0,0.0
bl_loc_pri,3,reserve,101,100.0,0.0,0.0
bl_loc_pri,3,search,147,100.0,0.0,0.0
bl_loc_pri,4,recommend,201,100.0,0.0,0.0
bl_loc_pri,4,reserve,99,100.0,0.0,0.0
bl_loc_pri,4,search,153,100.0,0.0,0.0
bl_loc_pri,5,recommend,198,100.0,0.0,0.0
bl_loc_pri,5,reserve,102,100.0,0.0,0.0
bl_loc_pri,5,search,146,100.0,0.0,0.0
bl_loc_pri,6,recommend,204,100.0,0.0,0.0
bl_loc_pri,6,reserve,96,100.0,0.0,0.0
bl_loc_pri,6,search,155,100.0,0.0,0.0
bl_loc_pri,7,recommend,196,100.0,0.0,0.0
bl_loc_pri,7,reserve,104,100.0,0.0,0.0
bl_loc_pri,7,search,149,100.0,0.0,0.0
bl_loc_pri,8,recommend,204,100.0,0.0,0.0
bl_loc_pri,8,reserve,98,100.0,0.0,0.0
bl_loc_pri,8,search,148,100.0,0.0,0.0
bl_loc_pri,9,recommend,198,100.0,0.0,0.0
bl_loc_pri,9,reserve,100,100.0,0.0,0.0
bl_loc_pri,9,search,152,100.0,0.0,0.0
bl_loc_pri,10,recommend,200,100.0,0.0,0.0
bl_loc_pri,10,reserve,102,100.0,0.0,0.0
bl_loc_pri,10,search,148,100.0,0.0,0.0
bl_loc_pri,11,recommend,200,100.0,0.0,0.0
bl_loc_pri,11,reserve,98,100.0,0.0,0.0
bl_loc_pri,11,search,151,100.0,0.0,0.0
bl_loc_pri,12,recommend,200,100.0,0.0,0.0
bl_loc_pri,12,reserve,102,100.0,0.0,0.0
bl_loc_pri,12,search,148,100.0,0.0,0.0
bl_loc_pri,13,recommend,200,100.0,0.0,0.0
bl_loc_pri,13,reserve,98,100.0,0.0,0.0
bl_loc_pri,13,search,153,100.0,0.0,0.0
bl_loc_pri,14,recommend,197,100.0,0.0,0.0
bl_loc_pri,14,reserve,102,100.0,0.0,0.0
bl_loc_pri,14,search,150,100.0,0.0,0.0
bl_loc_pri,15,recommend,205,100.0,0.0,0.0
bl_loc_pri,15,reserve,96,100.0,0.0,0.0
bl_loc_pri,15,search,151,100.0,0.0,0.0
bl_loc_pri,16,recommend,196,100.0,0.0,0.0
bl_loc_pri,16,reserve,104,100.0,0.0,0.0
bl_loc_pri,16,search,148,100.0,0.0,0.0
bl_loc_pri,17,recommend,203,100.0,0.0,0.0
bl_loc_pri,17,reserve,98,100.0,0.0,0.0
bl_loc_pri,17,search,148,100.0,0.0,0.0
bl_loc_pri,18,recommend,199,100.0,0.0,0.0
bl_loc_pri,18,reserve,100,100.0,0.0,0.0
bl_loc_pri,18,search,152,100.0,0.0,0.0
bl_loc_pri,19,recommend,200,100.0,0.0,0.0
bl_loc_pri,19,reserve,102,100.0,0.0,0.0
bl_loc_pri,19,search,148,100.0,0.0,0.0
bl_loc_pri,20,recommend,200,100.0,0.0,0.0
bl_loc_pri,20,reserve,98,100.0,0.0,0.0
bl_loc_pri,20,search,153,100.0,0.0,0.0
bl_loc_pri,21,recommend,197,100.0,0.0,0.0
bl_loc_pri,21,reserve,102,100.0,0.0,0.0
bl_loc_pri,21,search,148,100.0,0.0,0.0
bl_loc_pri,22,recommend,205,100.0,0.0,0.0
bl_loc_pri,22,reserve,96,100.0,0.0,0.0
bl_loc_pri,22,search,151,100.0,0.0,0.0
bl_loc_pri,23,recommend,196,100.0,0.0,0.0
bl_loc_pri,23,reserve,104,100.0,0.0,0.0
bl_loc_pri,23,search,151,100.0,0.0,0.0
bl_loc_pri,24,recommend,204,100.0,0.0,0.0
bl_loc_pri,24,reserve,98,100.0,0.0,0.0
bl_loc_pri,24,search,148,100.0,0.0,0.0
bl_loc_pri,25,recommend,196,100.0,0.0,0.0
bl_loc_pri,25,reserve,100,100.0,0.0,0.0
bl_loc_pri,25,search,152,100.0,0.0,0.0
bl_loc_pri,26,recommend,202,100.0,0.0,0.0
bl_loc_pri,26,reserve,102,100.0,0.0,0.0
bl_loc_pri,26,search,147,100.0,0.0,0.0
bl_loc_pri,27,recommend,200,100.0,0.0,0.0
bl_loc_pri,27,reserve,98,100.0,0.0,0.0
bl_loc_pri,27,search,153,100.0,0.0,0.0
bl_loc_pri,28,recommend,200,100.0,0.0,0.0
bl_loc_pri,28,reserve,102,100.0,0.0,0.0
bl_loc_pri,28,search,148,100.0,0.0,0.0
bl_loc_pri,29,recommend,200,100.0,0.0,0.0
bl_loc_pri,29,reserve,98,100.0,0.0,0.0
bl_loc_pri,29,search,151,100.0,0.0,0.0
bl_loc_pri,30,recommend,197,100.0,0.0,0.0
bl_loc_pri,30,reserve,102,100.0,0.0,0.0
bl_loc_pri,30,search,151,100.0,0.0,0.0
bl_loc_pri,31,recommend,203,100.0,0.0,0.0
bl_loc_pri,31,reserve,96,100.0,0.0,0.0
bl_loc_pri,31,search,149,100.0,0.0,0.0
bl_loc_pri,32,recommend,198,100.0,0.0,0.0
bl_loc_pri,32,reserve,104,100.0,0.0,0.0
bl_loc_pri,32,search,150,100.0,0.0,0.0
bl_loc_pri,33,recommend,203,100.0,0.0,0.0
bl_loc_pri,33,reserve,98,100.0,0.0,0.0
bl_loc_pri,33,search,148,100.0,0.0,0.0
bl_loc_pri,34,recommend,199,100.0,0.0,0.0
bl_loc_pri,34,reserve,100,100.0,0.0,0.0
bl_loc_pri,34,search,153,100.0,0.0,0.0
bl_loc_pri,35,recommend,199,100.0,0.0,0.0
bl_loc_pri,35,reserve,102,100.0,0.0,0.0
bl_loc_pri,35,search,148,100.0,0.0,0.0
bl_loc_pri,36,recommend,201,100.0,0.0,0.0
bl_loc_pri,36,reserve,98,100.0,0.0,0.0
bl_loc_pri,36,search,152,100.0,0.0,0.0
bl_loc_pri,37,recommend,198,100.0,0.0,0.0
bl_loc_pri,37,reserve,102,100.0,0.0,0.0
bl_loc_pri,37,search,147,100.0,0.0,0.0
bl_loc_pri,38,recommend,204,100.0,0.0,0.0
bl_loc_pri,38,reserve,96,100.0,0.0,0.0
bl_loc_pri,38,search,154,100.0,0.0,0.0
bl_loc_pri,39,recommend,196,100.0,0.0,0.0
bl_loc_pri,39,reserve,104,100.0,0.0,0.0
bl_loc_pri,39,search,149,100.0,0.0,0.0
bl_loc_pri,40,recommend,204,100.0,0.0,0.0
bl_loc_pri,40,reserve,98,100.0,0.0,0.0
bl_loc_pri,40,search,148,100.0,0.0,0.0
bl_loc_pri,41,recommend,198,100.0,0.0,0.0
bl_loc_pri,41,reserve,100,100.0,0.0,0.0
bl_loc_pri,41,search,152,100.0,0.0,0.0
bl_loc_pri,42,recommend,200,100.0,0.0,0.0
bl_loc_pri,42,reserve,102,100.0,0.0,0.0
bl_loc_pri,42,search,148,100.0,0.0,0.0
bl_loc_pri,43,recommend,200,100.0,0.0,0.0
bl_loc_pri,43,reserve,98,100.0,0.0,0.0
bl_loc_pri,43,search,152,100.0,0.0,0.0
bl_loc_pri,44,recommend,200,100.0,0.0,0.0
bl_loc_pri,44,reserve,102,100.0,0.0,0.0
bl_loc_pri,44,search,147,100.0,0.0,0.0
bl_loc_pri,45,recommend,200,100.0,0.0,0.0
bl_loc_pri,45,reserve,98,100.0,0.0,0.0
bl_loc_pri,45,search,152,100.0,0.0,0.0
bl_loc_pri,46,recommend,198,100.0,0.0,0.0
bl_loc_pri,46,reserve,102,100.0,0.0,0.0
bl_loc_pri,46,search,151,100.0,0.0,0.0
bl_loc_pri,47,recommend,204,100.0,0.0,0.0
bl_loc_pri,47,reserve,96,100.0,0.0,0.0
bl_loc_pri,47,search,150,100.0,0.0,0.0
bl_loc_pri,48,recommend,196,100.0,0.0,0.0
bl_loc_pri,48,reserve,104,100.0,0.0,0.0
bl_loc_pri,48,search,149,100.0,0.0,0.0
bl_loc_pri,49,recommend,204,100.0,0.0,0.0
bl_loc_pri,49,reserve,98,100.0,0.0,0.0
bl_loc_pri,49,search,148,100.0,0.0,0.0
bl_loc_pri,50,recommend,198,100.0,0.0,0.0
bl_loc_pri,50,reserve,100,100.0,0.0,0.0
bl_loc_pri,50,search,154,100.0,0.0,0.0
bl_loc_pri,51,recommend,200,100.0,0.0,0.0
bl_loc_pri,51,reserve,102,100.0,0.0,0.0
bl_loc_pri,51,search,147,100.0,0.0,0.0
bl_loc_pri,52,recommend,200,100.0,0.0,0.0
bl_loc_pri,52,reserve,98,100.0,0.0,0.0
bl_loc_pri,52,search,152,100.0,0.0,0.0
bl_loc_pri,53,recommend,197,100.0,0.0,0.0
bl_loc_pri,53,reserve,102,100.0,0.0,0.0
bl_loc_pri,53,search,147,100.0,0.0,0.0
bl_loc_pri,54,recommend,205,100.0,0.0,0.0
bl_loc_pri,54,reserve,96,100.0,0.0,0.0
bl_loc_pri,54,search,154,100.0,0.0,0.0
bl_loc_pri,55,recommend,196,100.0,0.0,0.0
bl_loc_pri,55,reserve,104,100.0,0.0,0.0
bl_loc_pri,55,search,149,100.0,0.0,0.0
bl_loc_pri,56,recommend,204,100.0,0.0,0.0
bl_loc_pri,56,reserve,98,100.0,0.0,0.0
bl_loc_pri,56,search,148,100.0,0.0,0.0
bl_loc_pri,57,recommend,195,100.0,0.0,0.0
bl_loc_pri,57,reserve,100,100.0,0.0,0.0
bl_loc_pri,57,search,152,100.0,0.0,0.0
bl_loc_pri,58,recommend,202,100.0,0.0,0.0
bl_loc_pri,58,reserve,102,100.0,0.0,0.0
bl_loc_pri,58,search,147,100.0,0.0,0.0
bl_loc_pri,59,recommend,201,100.0,0.0,0.0
bl_loc_pri,59,reserve,98,100.0,0.0,0.0
bl_loc_pri,59,search,153,100.0,0.0,0.0
bl_loc_pri,60,recommend,200,100.0,0.0,0.0
bl_loc_pri,60,reserve,102,100.0,0.0,0.0
bl_loc_pri,60,search,148,100.0,0.0,0.0
bl_loc_pri,61,recommend,200,100.0,0.0,0.0
bl_loc_pri,61,reserve,98,100.0,0.0,0.0
bl_loc_pri,61,search,152,100.0,0.0,0.0
bl_loc_pri,62,recommend,197,100.0,0.0,0.0
bl_loc_pri,62,reserve,101,100.0,0.0,0.0
bl_loc_pri,62,search,148,100.0,0.0,0.0
bl_loc_pri,63,recommend,205,100.0,0.0,0.0
bl_loc_pri,63,reserve,97,100.0,0.0,0.0
bl_loc_pri,63,search,153,100.0,0.0,0.0
bl_loc_pri,64,recommend,196,100.0,0.0,0.0
bl_loc_pri,64,reserve,103,100.0,0.0,0.0
bl_loc_pri,64,search,148,100.0,0.0,0.0
bl_loc_pri,65,recommend,204,100.0,0.0,0.0
bl_loc_pri,65,reserve,99,100.0,0.0,0.0
bl_loc_pri,65,search,149,100.0,0.0,0.0
bl_loc_pri,66,recommend,198,100.0,0.0,0.0
bl_loc_pri,66,reserve,100,100.0,0.0,0.0
bl_loc_pri,66,search,152,100.0,0.0,0.0
bl_loc_pri,67,recommend,200,100.0,0.0,0.0
bl_loc_pri,67,reserve,102,100.0,0.0,0.0
bl_loc_pri,67,search,147,100.0,0.0,0.0
bl_loc_pri,68,recommend,200,100.0,0.0,0.0
bl_loc_pri,68,reserve,98,100.0,0.0,0.0
bl_loc_pri,68,search,152,100.0,0.0,0.0
bl_loc_pri,69,recommend,197,100.0,0.0,0.0
bl_loc_pri,69,reserve,102,100.0,0.0,0.0
bl_loc_pri,69,search,148,100.0,0.0,0.0
bl_loc_pri,70,recommend,203,100.0,0.0,0.0
bl_loc_pri,70,reserve,96,100.0,0.0,0.0
bl_loc_pri,70,search,154,100.0,0.0,0.0
bl_loc_pri,71,recommend,198,100.0,0.0,0.0
bl_loc_pri,71,reserve,103,100.0,0.0,0.0
bl_loc_pri,71,search,148,100.0,0.0,0.0
bl_loc_pri,72,recommend,204,100.0,0.0,0.0
bl_loc_pri,72,reserve,99,100.0,0.0,0.0
bl_loc_pri,72,search,149,100.0,0.0,0.0
bl_loc_pri,73,recommend,198,100.0,0.0,0.0
bl_loc_pri,73,reserve,100,100.0,0.0,0.0
bl_loc_pri,73,search,153,100.0,0.0,0.0
bl_loc_pri,74,recommend,200,100.0,0.0,0.0
bl_loc_pri,74,reserve,102,100.0,0.0,0.0
bl_loc_pri,74,search,146,100.0,0.0,0.0
bl_loc_pri,75,recommend,199,100.0,0.0,0.0
bl_loc_pri,75,reserve,98,100.0,0.0,0.0
bl_loc_pri,75,search,153,100.0,0.0,0.0
bl_loc_pri,76,recommend,199,100.0,0.0,0.0
bl_loc_pri,76,reserve,102,100.0,0.0,0.0
bl_loc_pri,76,search,147,100.0,0.0,0.0
bl_loc_pri,77,recommend,202,100.0,0.0,0.0
bl_loc_pri,77,reserve,98,100.0,0.0,0.0
bl_loc_pri,77,search,153,100.0,0.0,0.0
bl_loc_pri,78,recommend,197,100.0,0.0,0.0
bl_loc_pri,78,reserve,102,100.0,0.0,0.0
bl_loc_pri,78,search,149,100.0,0.0,0.0
bl_loc_pri,79,recommend,205,100.0,0.0,0.0
bl_loc_pri,79,reserve,96,100.0,0.0,0.0
bl_loc_pri,79,search,152,100.0,0.0,0.0
bl_loc_pri,80,recommend,196,100.0,0.0,0.0
bl_loc_pri,80,reserve,104,100.0,0.0,0.0
bl_loc_pri,80,search,149,100.0,0.0,0.0
bl_loc_pri,81,recommend,204,100.0,0.0,0.0
bl_loc_pri,81,reserve,98,100.0,0.0,0.0
bl_loc_pri,81,search,148,100.0,0.0,0.0
bl_loc_pri,82,recommend,198,100.0,0.0,0.0
bl_loc_pri,82,reserve,100,100.0,0.0,0.0
bl_loc_pri,82,search,152,100.0,0.0,0.0
bl_loc_pri,83,recommend,199,100.0,0.0,0.0
bl_loc_pri,83,reserve,102,100.0,0.0,0.0
bl_loc_pri,83,search,147,100.0,0.0,0.0
bl_loc_pri,84,recommend,201,100.0,0.0,0.0
bl_loc_pri,84,reserve,98,100.0,0.0,0.0
bl_loc_pri,84,search,153,100.0,0.0,0.0
bl_loc_pri,85,recommend,197,100.0,0.0,0.0
bl_loc_pri,85,reserve,102,100.0,0.0,0.0
bl_loc_pri,85,search,148,100.0,0.0,0.0
bl_loc_pri,86,recommend,203,100.0,0.0,0.0
bl_loc_pri,86,reserve,96,100.0,0.0,0.0
bl_loc_pri,86,search,152,100.0,0.0,0.0
bl_loc_pri,87,recommend,197,100.0,0.0,0.0
bl_loc_pri,87,reserve,104,100.0,0.0,0.0
bl_loc_pri,87,search,150,100.0,0.0,0.0
bl_loc_pri,88,recommend,204,100.0,0.0,0.0
bl_loc_pri,88,reserve,98,100.0,0.0,0.0
bl_loc_pri,88,search,147,100.0,0.0,0.0
bl_loc_pri,89,recommend,199,100.0,0.0,0.0
bl_loc_pri,89,reserve,100,100.0,0.0,0.0
bl_loc_pri,89,search,153,100.0,0.0,0.0
bl_loc_pri,90,recommend,200,100.0,0.0,0.0
bl_loc_pri,90,reserve,102,100.0,0.0,0.0
bl_loc_pri,90,search,148,100.0,0.0,0.0
bl_loc_pri,91,recommend,200,100.0,0.0,0.0
bl_loc_pri,91,reserve,98,100.0,0.0,0.0
bl_loc_pri,91,search,152,100.0,0.0,0.0
bl_loc_pri,92,recommend,200,100.0,0.0,0.0
bl_loc_pri,92,reserve,102,100.0,0.0,0.0
bl_loc_pri,92,search,149,100.0,0.0,0.0
bl_loc_pri,93,recommend,200,100.0,0.0,0.0
bl_loc_pri,93,reserve,98,100.0,0.0,0.0
bl_loc_pri,93,search,151,100.0,0.0,0.0
bl_loc_pri,94,recommend,198,100.0,0.0,0.0
bl_loc_pri,94,reserve,102,100.0,0.0,0.0
bl_loc_pri,94,search,150,100.0,0.0,0.0
bl_loc_pri,95,recommend,202,100.0,0.0,0.0
bl_loc_pri,95,reserve,96,100.0,0.0,0.0
bl_loc_pri,95,search,150,100.0,0.0,0.0
bl_loc_pri,96,recommend,198,100.0,0.0,0.0
bl_loc_pri,96,reserve,104,100.0,0.0,0.0
bl_loc_pri,96,search,150,100.0,0.0,0.0
bl_loc_pri,97,recommend,203,100.0,0.0,0.0
bl_loc_pri,97,reserve,98,100.0,0.0,0.0
bl_loc_pri,97,search,146,100.0,0.0,0.0
bl_loc_pri,98,recommend,198,100.0,0.0,0.0
bl_loc_pri,98,reserve,100,100.0,0.0,0.0
bl_loc_pri,98,search,154,100.0,0.0,0.0
bl_loc_pri,99,recommend,200,100.0,0.0,0.0
bl_loc_pri,99,reserve,102,100.0,0.0,0.0
bl_loc_pri,99,search,147,100.0,0.0,0.0
bl_loc_pri,100,recommend,200,100.0,0.0,0.0
bl_loc_pri,100,reserve,98,100.0,0.0,0.0
bl_loc_pri,100,search,152,100.0,0.0,0.0
bl_loc_pri,101,recommend,198,100.0,0.0,0.0
bl_loc_pri,101,reserve,102,100.0,0.0,0.0
bl_loc_pri,101,search,149,100.0,0.0,0.0
bl_loc_pri,102,recommend,204,100.0,0.0,0.0
bl_loc_pri,102,reserve,96,100.0,0.0,0.0
bl_loc_pri,102,search,152,100.0,0.0,0.0
bl_loc_pri,103,recommend,197,100.0,0.0,0.0
bl_loc_pri,103,reserve,104,100.0,0.0,0.0
bl_loc_pri,103,search,150,100.0,0.0,0.0
bl_loc_pri,104,recommend,204,100.0,0.0,0.0
bl_loc_pri,104,reserve,98,100.0,0.0,0.0
bl_loc_pri,104,search,148,100.0,0.0,0.0
bl_loc_pri,105,recommend,198,100.0,0.0,0.0
bl_loc_pri,105,reserve,100,100.0,0.0,0.0
bl_loc_pri,105,search,152,100.0,0.0,0.0
bl_loc_pri,106,recommend,200,100.0,0.0,0.0
bl_loc_pri,106,reserve,102,100.0,0.0,0.0
bl_loc_pri,106,search,147,100.0,0.0,0.0
bl_loc_pri,107,recommend,200,100.0,0.0,0.0
bl_loc_pri,107,reserve,98,100.0,0.0,0.0
bl_loc_pri,107,search,153,100.0,0.0,0.0
bl_loc_pri,108,recommend,198,100.0,0.0,0.0
bl_loc_pri,108,reserve,102,100.0,0.0,0.0
bl_loc_pri,108,search,147,100.0,0.0,0.0
bl_loc_pri,109,recommend,202,100.0,0.0,0.0
bl_loc_pri,109,reserve,98,100.0,0.0,0.0
bl_loc_pri,109,search,152,100.0,0.0,0.0
bl_loc_pri,110,recommend,198,100.0,0.0,0.0
bl_loc_pri,110,reserve,101,100.0,0.0,0.0
bl_loc_pri,110,search,150,100.0,0.0,0.0
bl_loc_pri,111,recommend,204,100.0,0.0,0.0
bl_loc_pri,111,reserve,97,100.0,0.0,0.0
bl_loc_pri,111,search,151,100.0,0.0,0.0
bl_loc_pri,112,recommend,196,100.0,0.0,0.0
bl_loc_pri,112,reserve,104,100.0,0.0,0.0
bl_loc_pri,112,search,149,100.0,0.0,0.0
bl_loc_pri,113,recommend,203,100.0,0.0,0.0
bl_loc_pri,113,reserve,98,100.0,0.0,0.0
bl_loc_pri,113,search,148,100.0,0.0,0.0
bl_loc_pri,114,recommend,196,100.0,0.0,0.0
bl_loc_pri,114,reserve,100,100.0,0.0,0.0
bl_loc_pri,114,search,152,100.0,0.0,0.0
bl_loc_pri,115,recommend,203,100.0,0.0,0.0
bl_loc_pri,115,reserve,102,100.0,0.0,0.0
bl_loc_pri,115,search,149,100.0,0.0,0.0
bl_loc_pri,116,recommend,200,100.0,0.0,0.0
bl_loc_pri,116,reserve,98,100.0,0.0,0.0
bl_loc_pri,116,search,152,100.0,0.0,0.0
bl_loc_pri,117,recommend,197,100.0,0.0,0.0
bl_loc_pri,117,reserve,102,100.0,0.0,0.0
bl_loc_pri,117,search,147,100.0,0.0,0.0
bl_loc_pri,118,recommend,202,100.0,0.0,0.0
bl_loc_pri,118,reserve,96,100.0,0.0,0.0
bl_loc_pri,118,search,153,100.0,0.0,0.0
bl_loc_pri,119,recommend,199,100.0,0.0,0.0
bl_loc_pri,119,reserve,104,100.0,0.0,0.0
bl_loc_pri,119,search,149,100.0,0.0,0.0
bl_loc_pri,120,recommend,203,100.0,0.0,0.0
bl_loc_pri,120,reserve,98,100.0,0.0,0.0
bl_loc_pri,120,search,148,100.0,0.0,0.0
bl_loc_pri,121,recommend,198,100.0,0.0,0.0
bl_loc_pri,121,reserve,100,100.0,0.0,0.0
bl_loc_pri,121,search,151,100.0,0.0,0.0
bl_loc_pri,122,recommend,200,100.0,0.0,0.0
bl_loc_pri,122,reserve,102,100.0,0.0,0.0
bl_loc_pri,122,search,148,100.0,0.0,0.0
bl_loc_pri,123,recommend,200,100.0,0.0,0.0
bl_loc_pri,123,reserve,98,100.0,0.0,0.0
bl_loc_pri,123,search,152,100.0,0.0,0.0
bl_loc_pri,124,recommend,200,100.0,0.0,0.0
bl_loc_pri,124,reserve,102,100.0,0.0,0.0
bl_loc_pri,124,search,149,100.0,0.0,0.0
bl_loc_pri,125,recommend,200,100.0,0.0,0.0
bl_loc_pri,125,reserve,98,100.0,0.0,0.0
bl_loc_pri,125,search,151,100.0,0.0,0.0
bl_loc_pri,126,recommend,198,100.0,0.0,0.0
bl_loc_pri,126,reserve,102,100.0,0.0,0.0
bl_loc_pri,126,search,149,100.0,0.0,0.0
bl_loc_pri,127,recommend,204,100.0,0.0,0.0
