policy,t_rel_s,class,n,S1_pct,S2_pct,S3_pct
bl_loc_pri,128,search,195,100.0,0.0,0.0
bl_loc_pri,129,recommend,268,100.0,0.0,0.0
bl_loc_pri,129,reserve,129,100.0,0.0,0.0
bl_loc_pri,129,search,203,100.0,0.0,0.0
bl_loc_pri,130,recommend,254,100.0,0.0,0.0
bl_loc_pri,130,reserve,129,100.0,0.0,0.0
bl_loc_pri,130,search,194,100.0,0.0,0.0
bl_loc_pri,131,recommend,262,100.0,0.0,0.0
bl_loc_pri,131,reserve,134,100.0,0.0,0.0
bl_loc_pri,131,search,194,100.0,0.0,0.0
bl_loc_pri,132,recommend,272,100.0,0.0,0.0
bl_loc_pri,132,reserve,133,100.0,0.0,0.0
bl_loc_pri,132,search,200,100.0,0.0,0.0
bl_loc_pri,133,recommend,261,100.0,0.0,0.0
bl_loc_pri,133,reserve,137,100.0,0.0,0.0
bl_loc_pri,133,search,206,100.0,0.0,0.0
bl_loc_pri,134,recommend,273,100.0,0.0,0.0
bl_loc_pri,134,reserve,131,100.0,0.0,0.0
bl_loc_pri,134,search,193,100.0,0.0,0.0
bl_loc_pri,135,recommend,272,100.0,0.0,0.0
bl_loc_pri,135,reserve,127,100.0,0.0,0.0
bl_loc_pri,135,search,204,100.0,0.0,0.0
bl_loc_pri,136,recommend,260,100.0,0.0,0.0
bl_loc_pri,136,reserve,141,100.0,0.0,0.0
bl_loc_pri,136,search,196,100.0,0.0,0.0
bl_loc_pri,137,recommend,259,100.0,0.0,0.0
bl_loc_pri,137,reserve,128,100.0,0.0,0.0
bl_loc_pri,137,search,205,100.0,0.0,0.0
bl_loc_pri,138,recommend,267,100.0,0.0,0.0
bl_loc_pri,138,reserve,138,100.0,0.0,0.0
bl_loc_pri,138,search,197,100.0,0.0,0.0
bl_loc_pri,139,recommend,279,100.0,0.0,0.0
bl_loc_pri,139,reserve,138,100.0,0.0,0.0
bl_loc_pri,139,search,201,100.0,0.0,0.0
bl_loc_pri,140,recommend,257,100.0,0.0,0.0
bl_loc_pri,140,reserve,131,100.0,0.0,0.0
bl_loc_pri,140,search,195,100.0,0.0,0.0
bl_loc_pri,141,recommend,270,100.0,0.0,0.0
bl_loc_pri,141,reserve,127,100.0,0.0,0.0
bl_loc_pri,141,search,203,100.0,0.0,0.0
bl_loc_pri,142,recommend,265,100.0,0.0,0.0
bl_loc_pri,142,reserve,133,100.0,0.0,0.0
bl_loc_pri,142,search,198,100.0,0.0,0.0
bl_loc_pri,143,recommend,255,100.0,0.0,0.0
bl_loc_pri,143,reserve,132,100.0,0.0,0.0
bl_loc_pri,143,search,204,100.0,0.0,0.0
bl_loc_pri,144,recommend,270,100.0,0.0,0.0
bl_loc_pri,144,reserve,141,100.0,0.0,0.0
bl_loc_pri,144,search,194,100.0,0.0,0.0
bl_loc_pri,145,recommend,275,100.0,0.0,0.0
bl_loc_pri,145,reserve,135,100.0,0.0,0.0
bl_loc_pri,145,search,200,100.0,0.0,0.0
bl_loc_pri,146,recommend,270,100.0,0.0,0.0
bl_loc_pri,146,reserve,129,100.0,0.0,0.0
bl_loc_pri,146,search,204,100.0,0.0,0.0
bl_loc_pri,147,recommend,266,100.0,0.0,0.0
bl_loc_pri,147,reserve,140,100.0,0.0,0.0
bl_loc_pri,147,search,202,100.0,0.0,0.0
bl_loc_pri,148,recommend,271,100.0,0.0,0.0
bl_loc_pri,148,reserve,125,100.0,0.0,0.0
bl_loc_pri,148,search,195,100.0,0.0,0.0
bl_loc_pri,149,recommend,272,100.0,0.0,0.0
bl_loc_pri,149,reserve,138,100.0,0.0,0.0
bl_loc_pri,149,search,208,100.0,0.0,0.0
bl_loc_pri,150,recommend,252,100.0,0.0,0.0
bl_loc_pri,150,reserve,127,100.0,0.0,0.0
bl_loc_pri,150,search,190,100.0,0.0,0.0
bl_loc_pri,151,recommend,267,100.0,0.0,0.0
bl_loc_pri,151,reserve,135,100.0,0.0,0.0
bl_loc_pri,151,search,207,100.0,0.0,0.0
bl_loc_pri,152,recommend,264,100.0,0.0,0.0
bl_loc_pri,152,reserve,131,100.0,0.0,0.0
bl_loc_pri,152,search,197,100.0,0.0,0.0
bl_loc_pri,153,recommend,276,100.0,0.0,0.0
bl_loc_pri,153,reserve,143,100.0,0.0,0.0
bl_loc_pri,153,search,201,100.0,0.0,0.0
bl_loc_pri,154,recommend,263,100.0,0.0,0.0
bl_loc_pri,154,reserve,133,100.0,0.0,0.0
bl_loc_pri,154,search,199,100.0,0.0,0.0
bl_loc_pri,155,recommend,258,100.0,0.0,0.0
bl_loc_pri,155,reserve,128,100.0,0.0,0.0
bl_loc_pri,155,search,198,100.0,0.0,0.0
bl_loc_pri,156,recommend,265,100.0,0.0,0.0
bl_loc_pri,156,reserve,133,100.0,0.0,0.0
bl_loc_pri,156,search,199,100.0,0.0,0.0
bl_loc_pri,157,recommend,271,100.0,0.0,0.0
bl_loc_pri,157,reserve,132,100.0,0.0,0.0
bl_loc_pri,157,search,203,100.0,0.0,0.0
bl_loc_pri,158,recommend,274,100.0,0.0,0.0
bl_loc_pri,158,reserve,134,100.0,0.0,0.0
bl_loc_pri,158,search,205,100.0,0.0,0.0
bl_loc_pri,159,recommend,252,100.0,0.0,0.0
bl_loc_pri,159,reserve,129,100.0,0.0,0.0
bl_loc_pri,159,search,192,100.0,0.0,0.0
bl_loc_pri,160,recommend,270,100.0,0.0,0.0
bl_loc_pri,160,reserve,133,100.0,0.0,0.0
bl_loc_pri,160,search,198,100.0,0.0,0.0
bl_loc_pri,161,recommend,267,100.0,0.0,0.0
bl_loc_pri,161,reserve,139,100.0,0.0,0.0
bl_loc_pri,161,search,197,100.0,0.0,0.0
bl_loc_pri,162,recommend,277,100.0,0.0,0.0
bl_loc_pri,162,reserve,137,100.0,0.0,0.0
bl_loc_pri,162,search,205,100.0,0.0,0.0
bl_loc_pri,163,recommend,264,100.0,0.0,0.0
bl_loc_pri,163,reserve,125,100.0,0.0,0.0
bl_loc_pri,163,search,200,100.0,0.0,0.0
bl_loc_pri,164,recommend,267,100.0,0.0,0.0
bl_loc_pri,164,reserve,133,100.0,0.0,0.0
bl_loc_pri,164,search,207,100.0,0.0,0.0
bl_loc_pri,165,recommend,259,100.0,0.0,0.0
bl_loc_pri,165,reserve,133,100.0,0.0,0.0
bl_loc_pri,165,search,194,100.0,0.0,0.0
bl_loc_pri,166,recommend,281,100.0,0.0,0.0
bl_loc_pri,166,reserve,142,100.0,0.0,0.0
bl_loc_pri,166,search,204,100.0,0.0,0.0
bl_loc_pri,167,recommend,258,100.0,0.0,0.0
bl_loc_pri,167,reserve,133,100.0,0.0,0.0
bl_loc_pri,167,search,195,100.0,0.0,0.0
bl_loc_pri,168,recommend,263,100.0,0.0,0.0
bl_loc_pri,168,reserve,132,100.0,0.0,0.0
bl_loc_pri,168,search,195,100.0,0.0,0.0
bl_loc_pri,169,recommend,275,100.0,0.0,0.0
bl_loc_pri,169,reserve,127,100.0,0.0,0.0
bl_loc_pri,169,search,206,100.0,0.0,0.0
bl_loc_pri,170,recommend,269,100.0,0.0,0.0
bl_loc_pri,170,reserve,133,100.0,0.0,0.0
bl_loc_pri,170,search,200,100.0,0.0,0.0
bl_loc_pri,171,recommend,265,100.0,0.0,0.0
bl_loc_pri,171,reserve,145,100.0,0.0,0.0
bl_loc_pri,171,search,206,100.0,0.0,0.0
bl_loc_pri,172,recommend,265,100.0,0.0,0.0
bl_loc_pri,172,reserve,130,100.0,0.0,0.0
bl_loc_pri,172,search,200,100.0,0.0,0.0
bl_loc_pri,173,recommend,269,100.0,0.0,0.0
bl_loc_pri,173,reserve,135,100.0,0.0,0.0
bl_loc_pri,173,search,197,100.0,0.0,0.0
bl_loc_pri,174,recommend,258,100.0,0.0,0.0
bl_loc_pri,174,reserve,128,100.0,0.0,0.0
bl_loc_pri,174,search,201,100.0,0.0,0.0
bl_loc_pri,175,recommend,285,100.0,0.0,0.0
bl_loc_pri,175,reserve,131,100.0,0.0,0.0
bl_loc_pri,175,search,202,100.0,0.0,0.0
bl_loc_pri,176,recommend,273,100.0,0.0,0.0
bl_loc_pri,176,reserve,136,100.0,0.0,0.0
bl_loc_pri,176,search,204,100.0,0.0,0.0
bl_loc_pri,177,recommend,259,100.0,0.0,0.0
bl_loc_pri,177,reserve,131,100.0,0.0,0.0
bl_loc_pri,177,search,204,100.0,0.0,0.0
bl_loc_pri,178,recommend,269,100.0,0.0,0.0
bl_loc_pri,178,reserve,138,100.0,0.0,0.0
bl_loc_pri,178,search,201,100.0,0.0,0.0
bl_loc_pri,179,recommend,267,100.0,0.0,0.0
bl_loc_pri,179,reserve,141,100.0,0.0,0.0
bl_loc_pri,179,search,198,100.0,0.0,0.0
bl_loc_pri,180,recommend,258,100.0,0.0,0.0
bl_loc_pri,180,reserve,127,100.0,0.0,0.0
bl_loc_pri,180,search,196,100.0,0.0,0.0
bl_loc_pri,181,recommend,268,100.0,0.0,0.0
bl_loc_pri,181,reserve,130,100.0,0.0,0.0
bl_loc_pri,181,search,194,100.0,0.0,0.0
bl_loc_pri,182,recommend,262,100.0,0.0,0.0
bl_loc_pri,182,reserve,131,100.0,0.0,0.0
bl_loc_pri,182,search,200,100.0,0.0,0.0
bl_loc_pri,183,recommend,259,100.0,0.0,0.0
bl_loc_pri,183,reserve,130,100.0,0.0,0.0
bl_loc_pri,183,search,197,100.0,0.0,0.0
bl_loc_pri,184,recommend,258,100.0,0.0,0.0
bl_loc_pri,184,reserve,131,100.0,0.0,0.0
bl_loc_pri,184,search,201,100.0,0.0,0.0
bl_loc_pri,185,recommend,256,100.0,0.0,0.0
bl_loc_pri,185,reserve,130,100.0,0.0,0.0
bl_loc_pri,185,search,190,100.0,0.0,0.0
bl_loc_pri,186,recommend,274,100.0,0.0,0.0
bl_loc_pri,186,reserve,136,100.0,0.0,0.0
bl_loc_pri,186,search,204,100.0,0.0,0.0
bl_loc_pri,187,recommend,275,100.0,0.0,0.0
bl_loc_pri,187,reserve,139,100.0,0.0,0.0
bl_loc_pri,187,search,194,100.0,0.0,0.0
bl_loc_pri,188,recommend,265,100.0,0.0,0.0
bl_loc_pri,188,reserve,126,100.0,0.0,0.0
bl_loc_pri,188,search,208,100.0,0.0,0.0
bl_loc_pri,189,recommend,254,100.0,0.0,0.0
bl_loc_pri,189,reserve,132,100.0,0.0,0.0
bl_loc_pri,189,search,189,100.0,0.0,0.0
bl_loc_pri,190,recommend,264,100.0,0.0,0.0
bl_loc_pri,190,reserve,130,100.0,0.0,0.0
bl_loc_pri,190,search,196,100.0,0.0,0.0
bl_loc_pri,191,recommend,266,100.0,0.0,0.0
bl_loc_pri,191,reserve,134,100.0,0.0,0.0
bl_loc_pri,191,search,203,100.0,0.0,0.0
bl_loc_pri,192,recommend,255,100.0,0.0,0.0
bl_loc_pri,192,reserve,130,100.0,0.0,0.0
bl_loc_pri,192,search,197,100.0,0.0,0.0
bl_loc_pri,193,recommend,270,100.0,0.0,0.0
bl_loc_pri,193,reserve,132,100.0,0.0,0.0
bl_loc_pri,193,search,199,100.0,0.0,0.0
bl_loc_pri,194,recommend,274,100.0,0.0,0.0
bl_loc_pri,194,reserve,136,100.0,0.0,0.0
bl_loc_pri,194,search,199,100.0,0.0,0.0
bl_loc_pri,195,recommend,263,100.0,0.0,0.0
bl_loc_pri,195,reserve,129,100.0,0.0,0.0
bl_loc_pri,195,search,200,100.0,0.0,0.0
bl_loc_pri,196,recommend,258,100.0,0.0,0.0
bl_loc_pri,196,reserve,128,100.0,0.0,0.0
bl_loc_pri,196,search,194,100.0,0.0,0.0
bl_loc_pri,197,recommend,270,100.0,0.0,0.0
bl_loc_pri,197,reserve,138,100.0,0.0,0.0
bl_loc_pri,197,search,200,100.0,0.0,0.0
bl_loc_pri,198,recommend,267,100.0,0.0,0.0
bl_loc_pri,198,reserve,140,100.0,0.0,0.0
bl_loc_pri,198,search,202,100.0,0.0,0.0
bl_loc_pri,199,recommend,263,100.0,0.0,0.0
bl_loc_pri,199,reserve,131,100.0,0.0,0.0
bl_loc_pri,199,search,198,100.0,0.0,0.0
bl_loc_pri,200,recommend,260,100.0,0.0,0.0
bl_loc_pri,200,reserve,125,100.0,0.0,0.0
bl_loc_pri,200,search,195,100.0,0.0,0.0
bl_loc_pri,201,recommend,272,100.0,0.0,0.0
bl_loc_pri,201,reserve,133,100.0,0.0,0.0
bl_loc_pri,201,search,201,100.0,0.0,0.0
bl_loc_pri,202,recommend,271,100.0,0.0,0.0
bl_loc_pri,202,reserve,135,100.0,0.0,0.0
bl_loc_pri,202,search,202,100.0,0.0,0.0
bl_loc_pri,203,recommend,262,100.0,0.0,0.0
bl_loc_pri,203,reserve,135,100.0,0.0,0.0
bl_loc_pri,203,search,195,100.0,0.0,0.0
bl_loc_pri,204,recommend,253,100.0,0.0,0.0
bl_loc_pri,204,reserve,126,100.0,0.0,0.0
bl_loc_pri,204,search,186,100.0,0.0,0.0
bl_loc_pri,205,recommend,270,100.0,0.0,0.0
bl_loc_pri,205,reserve,137,100.0,0.0,0.0
bl_loc_pri,205,search,208,100.0,0.0,0.0
bl_loc_pri,206,recommend,264,100.0,0.0,0.0
bl_loc_pri,206,reserve,129,100.0,0.0,0.0
bl_loc_pri,206,search,204,100.0,0.0,0.0
bl_loc_pri,207,recommend,268,100.0,0.0,0.0
bl_loc_pri,207,reserve,135,100.0,0.0,0.0
bl_loc_pri,207,search,194,100.0,0.0,0.0
bl_loc_pri,208,recommend,263,100.0,0.0,0.0
bl_loc_pri,208,reserve,131,100.0,0.0,0.0
bl_loc_pri,208,search,201,100.0,0.0,0.0
bl_loc_pri,209,recommend,253,100.0,0.0,0.0
bl_loc_pri,209,reserve,131,100.0,0.0,0.0
bl_loc_pri,209,search,194,100.0,0.0,0.0
bl_loc_pri,210,recommend,264,100.0,0.0,0.0
bl_loc_pri,210,reserve,134,100.0,0.0,0.0
bl_loc_pri,210,search,192,100.0,0.0,0.0
bl_loc_pri,211,recommend,267,100.0,0.0,0.0
bl_loc_pri,211,reserve,130,100.0,0.0,0.0
bl_loc_pri,211,search,200,100.0,0.0,0.0
bl_loc_pri,212,recommend,268,100.0,0.0,0.0
bl_loc_pri,212,reserve,126,100.0,0.0,0.0
bl_loc_pri,212,search,203,100.0,0.0,0.0
bl_loc_pri,213,recommend,255,100.0,0.0,0.0
bl_loc_pri,213,reserve,140,100.0,0.0,0.0
bl_loc_pri,213,search,194,100.0,0.0,0.0
bl_loc_pri,214,recommend,262,100.0,0.0,0.0
bl_loc_pri,214,reserve,125,100.0,0.0,0.0
bl_loc_pri,214,search,200,100.0,0.0,0.0
bl_loc_pri,215,recommend,261,100.0,0.0,0.0
bl_loc_pri,215,reserve,133,100.0,0.0,0.0
bl_loc_pri,215,search,196,100.0,0.0,0.0
bl_loc_pri,216,recommend,276,100.0,0.0,0.0
bl_loc_pri,216,reserve,134,100.0,0.0,0.0
bl_loc_pri,216,search,203,100.0,0.0,0.0
bl_loc_pri,217,recommend,263,100.0,0.0,0.0
bl_loc_pri,217,reserve,133,100.0,0.0,0.0
bl_loc_pri,217,search,194,100.0,0.0,0.0
bl_loc_pri,218,recommend,274,100.0,0.0,0.0
bl_loc_pri,218,reserve,127,100.0,0.0,0.0
bl_loc_pri,218,search,201,100.0,0.0,0.0
bl_loc_pri,219,recommend,268,100.0,0.0,0.0
bl_loc_pri,219,reserve,143,100.0,0.0,0.0
bl_loc_pri,219,search,199,100.0,0.0,0.0
bl_loc_pri,220,recommend,245,100.0,0.0,0.0
bl_loc_pri,220,reserve,125,100.0,0.0,0.0
bl_loc_pri,220,search,189,100.0,0.0,0.0
bl_loc_pri,221,recommend,266,100.0,0.0,0.0
bl_loc_pri,221,reserve,131,100.0,0.0,0.0
bl_loc_pri,221,search,200,100.0,0.0,0.0
bl_loc_pri,222,recommend,263,100.0,0.0,0.0
bl_loc_pri,222,reserve,128,100.0,0.0,0.0
bl_loc_pri,222,search,206,100.0,0.0,0.0
bl_loc_pri,223,recommend,259,100.0,0.0,0.0
bl_loc_pri,223,reserve,134,100.0,0.0,0.0
bl_loc_pri,223,search,196,100.0,0.0,0.0
bl_loc_pri,224,recommend,275,100.0,0.0,0.0
bl_loc_pri,224,reserve,140,100.0,0.0,0.0
bl_loc_pri,224,search,199,100.0,0.0,0.0
bl_loc_pri,225,recommend,264,100.0,0.0,0.0
bl_loc_pri,225,reserve,131,100.0,0.0,0.0
bl_loc_pri,225,search,197,100.0,0.0,0.0
bl_loc_pri,226,recommend,269,100.0,0.0,0.0
bl_loc_pri,226,reserve,133,100.0,0.0,0.0
bl_loc_pri,226,search,203,100.0,0.0,0.0
bl_loc_pri,227,recommend,263,100.0,0.0,0.0
bl_loc_pri,227,reserve,128,100.0,0.0,0.0
bl_loc_pri,227,search,195,100.0,0.0,0.0
bl_loc_pri,228,recommend,270,100.0,0.0,0.0
bl_loc_pri,228,reserve,139,100.0,0.0,0.0
bl_loc_pri,228,search,206,100.0,0.0,0.0
bl_loc_pri,229,recommend,255,100.0,0.0,0.0
bl_loc_pri,229,reserve,128,100.0,0.0,0.0
bl_loc_pri,229,search,195,100.0,0.0,0.0
bl_loc_pri,230,recommend,263,100.0,0.0,0.0
bl_loc_pri,230,reserve,132,100.0,0.0,0.0
bl_loc_pri,230,search,184,100.0,0.0,0.0
bl_loc_pri,231,recommend,267,100.0,0.0,0.0
bl_loc_pri,231,reserve,129,100.0,0.0,0.0
bl_loc_pri,231,search,203,100.0,0.0,0.0
bl_loc_pri,232,recommend,266,100.0,0.0,0.0
bl_loc_pri,232,reserve,133,100.0,0.0,0.0
bl_loc_pri,232,search,197,100.0,0.0,0.0
bl_loc_pri,233,recommend,242,100.0,0.0,0.0
bl_loc_pri,233,reserve,129,100.0,0.0,0.0
bl_loc_pri,233,search,185,100.0,0.0,0.0
bl_loc_pri,234,recommend,290,100.0,0.0,0.0
bl_loc_pri,234,reserve,133,100.0,0.0,0.0
bl_loc_pri,234,search,214,100.0,0.0,0.0
bl_loc_pri,235,recommend,263,100.0,0.0,0.0
bl_loc_pri,235,reserve,136,100.0,0.0,0.0
bl_loc_pri,235,search,196,100.0,0.0,0.0
bl_loc_pri,236,recommend,253,100.0,0.0,0.0
bl_loc_pri,236,reserve,129,100.0,0.0,0.0
bl_loc_pri,236,search,196,100.0,0.0,0.0
bl_loc_pri,237,recommend,263,100.0,0.0,0.0
bl_loc_pri,237,reserve,134,100.0,0.0,0.0
bl_loc_pri,237,search,198,100.0,0.0,0.0
bl_loc_pri,238,recommend,264,100.0,0.0,0.0
bl_loc_pri,238,reserve,128,100.0,0.0,0.0
bl_loc_pri,238,search,196,100.0,0.0,0.0
bl_loc_pri,239,recommend,271,100.0,0.0,0.0
bl_loc_pri,239,reserve,137,100.0,0.0,0.0
bl_loc_pri,239,search,202,100.0,0.0,0.0
bl_loc_pri,240,recommend,255,100.0,0.0,0.0
bl_loc_pri,240,reserve,129,100.0,0.0,0.0
bl_loc_pri,240,search,199,100.0,0.0,0.0
bl_loc_pri,241,recommend,282,100.0,0.0,0.0
bl_loc_pri,241,reserve,133,100.0,0.0,0.0
bl_loc_pri,241,search,209,100.0,0.0,0.0
bl_loc_pri,242,recommend,275,100.0,0.0,0.0
bl_loc_pri,242,reserve,141,100.0,0.0,0.0
bl_loc_pri,242,search,202,100.0,0.0,0.0
bl_loc_pri,243,recommend,269,100.0,0.0,0.0
bl_loc_pri,243,reserve,130,100.0,0.0,0.0
bl_loc_pri,243,search,205,100.0,0.0,0.0
bl_loc_pri,244,recommend,270,100.0,0.0,0.0
bl_loc_pri,244,reserve,142,100.0,0.0,0.0
bl_loc_pri,244,search,196,100.0,0.0,0.0
bl_loc_pri,245,recommend,264,100.0,0.0,0.0
bl_loc_pri,245,reserve,135,100.0,0.0,0.0
bl_loc_pri,245,search,206,100.0,0.0,0.0
bl_loc_pri,246,recommend,274,100.0,0.0,0.0
bl_loc_pri,246,reserve,137,100.0,0.0,0.0
bl_loc_pri,246,search,203,100.0,0.0,0.0
bl_loc_pri,247,recommend,277,100.0,0.0,0.0
bl_loc_pri,247,reserve,140,100.0,0.0,0.0
bl_loc_pri,247,search,203,100.0,0.0,0.0
bl_loc_pri,248,recommend,267,100.0,0.0,0.0
bl_loc_pri,248,reserve,131,100.0,0.0,0.0
bl_loc_pri,248,search,210,100.0,0.0,0.0
bl_loc_pri,249,recommend,271,100.0,0.0,0.0
bl_loc_pri,249,reserve,140,100.0,0.0,0.0
bl_loc_pri,249,search,202,100.0,0.0,0.0
bl_loc_pri,250,recommend,268,100.0,0.0,0.0
bl_loc_pri,250,reserve,128,100.0,0.0,0.0
bl_loc_pri,250,search,195,100.0,0.0,0.0
bl_loc_pri,251,recommend,274,100.0,0.0,0.0
bl_loc_pri,251,reserve,132,100.0,0.0,0.0
bl_loc_pri,251,search,206,100.0,0.0,0.0
bl_loc_pri,252,recommend,276,100.0,0.0,0.0
bl_loc_pri,252,reserve,138,100.0,0.0,0.0
bl_loc_pri,252,search,204,100.0,0.0,0.0
bl_loc_pri,253,recommend,263,100.0,0.0,0.0
bl_loc_pri,253,reserve,140,100.0,0.0,0.0
bl_loc_pri,253,search,207,100.0,0.0,0.0
bl_loc_pri,254,recommend,276,100.0,0.0,0.0
bl_loc_pri,254,reserve,132,100.0,0.0,0.0
bl_loc_pri,254,search,201,100.0,0.0,0.0
bl_loc_pri,255,recommend,284,100.0,0.0,0.0
bl_loc_pri,255,reserve,137,100.0,0.0,0.0
bl_loc_pri,255,search,209,100.0,0.0,0.0
bl_loc_pri,256,recommend,267,100.0,0.0,0.0
bl_loc_pri,256,reserve,141,100.0,0.0,0.0
bl_loc_pri,256,search,207,100.0,0.0,0.0
bl_loc_pri,257,recommend,277,100.0,0.0,0.0
bl_loc_pri,257,reserve,137,100.0,0.0,0.0
bl_loc_pri,257,search,205,100.0,0.0,0.0
bl_loc_pri,258,recommend,268,100.0,0.0,0.0
bl_loc_pri,258,reserve,129,100.0,0.0,0.0
bl_loc_pri,258,search,215,100.0,0.0,0.0
bl_loc_pri,259,recommend,283,100.0,0.0,0.0
bl_loc_pri,259,reserve,146,100.0,0.0,0.0
bl_loc_pri,259,search,196,100.0,0.0,0.0
bl_loc_pri,260,recommend,256,100.0,0.0,0.0
bl_loc_pri,260,reserve,127,100.0,0.0,0.0
bl_loc_pri,260,search,196,100.0,0.0,0.0
bl_loc_pri,261,recommend,268,100.0,0.0,0.0
bl_loc_pri,261,reserve,141,100.0,0.0,0.0
bl_loc_pri,261,search,207,100.0,0.0,0.0
bl_loc_pri,262,recommend,265,100.0,0.0,0.0
bl_loc_pri,262,reserve,134,100.0,0.0,0.0
bl_loc_pri,262,search,195,100.0,0.0,0.0
bl_loc_pri,263,recommend,281,100.0,0.0,0.0
bl_loc_pri,263,reserve,132,100.0,0.0,0.0
bl_loc_pri,263,search,210,100.0,0.0,0.0
bl_loc_pri,264,recommend,265,100.0,0.0,0.0
bl_loc_pri,264,reserve,140,100.0,0.0,0.0
bl_loc_pri,264,search,201,100.0,0.0,0.0
bl_loc_pri,265,recommend,285,100.0,0.0,0.0
bl_loc_pri,265,reserve,135,100.0,0.0,0.0
bl_loc_pri,265,search,205,100.0,0.0,0.0
bl_loc_pri,266,recommend,274,100.0,0.0,0.0
bl_loc_pri,266,reserve,136,100.0,0.0,0.0
bl_loc_pri,266,search,210,100.0,0.0,0.0
bl_loc_pri,267,recommend,267,100.0,0.0,0.0
bl_loc_pri,267,reserve,141,100.0,0.0,0.0
bl_loc_pri,267,search,204,100.0,0.0,0.0
bl_loc_pri,268,recommend,287,100.0,0.0,0.0
bl_loc_pri,268,reserve,136,100.0,0.0,0.0
bl_loc_pri,268,search,205,100.0,0.0,0.0
bl_loc_pri,269,recommend,272,100.0,0.0,0.0
bl_loc_pri,269,reserve,131,100.0,0.0,0.0
bl_loc_pri,269,search,203,100.0,0.0,0.0
bl_loc_pri,270,recommend,270,100.0,0.0,0.0
bl_loc_pri,270,reserve,137,100.0,0.0,0.0
bl_loc_pri,270,search,200,100.0,0.0,0.0
bl_loc_pri,271,recommend,271,100.0,0.0,0.0
bl_loc_pri,271,reserve,146,100.0,0.0,0.0
bl_loc_pri,271,search,211,100.0,0.0,0.0
bl_loc_pri,272,recommend,272,100.0,0.0,0.0
bl_loc_pri,272,reserve,129,100.0,0.0,0.0
bl_loc_pri,272,search,204,100.0,0.0,0.0
bl_loc_pri,273,recommend,272,100.0,0.0,0.0
bl_loc_pri,273,reserve,136,100.0,0.0,0.0
bl_loc_pri,273,search,203,100.0,0.0,0.0
bl_loc_pri,274,recommend,273,100.0,0.0,0.0
bl_loc_pri,274,reserve,141,100.0,0.0,0.0
bl_loc_pri,274,search,203,100.0,0.0,0.0
bl_loc_pri,275,recommend,260,100.0,0.0,0.0
bl_loc_pri,275,reserve,137,100.0,0.0,0.0
bl_loc_pri,275,search,210,100.0,0.0,0.0
bl_loc_pri,276,recommend,293,100.0,0.0,0.0
bl_loc_pri,276,reserve,131,100.0,0.0,0.0
bl_loc_pri,276,search,208,100.0,0.0,0.0
bl_loc_pri,277,recommend,268,100.0,0.0,0.0
bl_loc_pri,277,reserve,140,100.0,0.0,0.0
bl_loc_pri,277,search,195,100.0,0.0,0.0
bl_loc_pri,278,recommend,258,100.0,0.0,0.0
bl_loc_pri,278,reserve,126,100.0,0.0,0.0
bl_loc_pri,278,search,203,100.0,0.0,0.0
bl_loc_pri,279,recommend,267,100.0,0.0,0.0
bl_loc_pri,279,reserve,144,100.0,0.0,0.0
bl_loc_pri,279,search,201,100.0,0.0,0.0
bl_loc_pri,280,recommend,263,100.0,0.0,0.0
bl_loc_pri,280,reserve,126,100.0,0.0,0.0
bl_loc_pri,280,search,193,100.0,0.0,0.0
bl_loc_pri,281,recommend,270,100.0,0.0,0.0
bl_loc_pri,281,reserve,138,100.0,0.0,0.0
bl_loc_pri,281,search,204,100.0,0.0,0.0
bl_loc_pri,282,recommend,273,100.0,0.0,0.0
bl_loc_pri,282,reserve,137,100.0,0.0,0.0
bl_loc_pri,282,search,207,100.0,0.0,0.0
bl_loc_pri,283,recommend,275,100.0,0.0,0.0
bl_loc_pri,283,reserve,136,100.0,0.0,0.0
bl_loc_pri,283,search,198,100.0,0.0,0.0
bl_loc_pri,284,recommend,270,100.0,0.0,0.0
bl_loc_pri,284,reserve,131,100.0,0.0,0.0
bl_loc_pri,284,search,205,100.0,0.0,0.0
bl_loc_pri,285,recommend,262,100.0,0.0,0.0
bl_loc_pri,285,reserve,134,100.0,0.0,0.0
bl_loc_pri,285,search,201,100.0,0.0,0.0
bl_loc_pri,286,recommend,282,100.0,0.0,0.0
bl_loc_pri,286,reserve,142,100.0,0.0,0.0
bl_loc_pri,286,search,209,100.0,0.0,0.0
bl_loc_pri,287,recommend,269,100.0,0.0,0.0
bl_loc_pri,287,reserve,135,100.0,0.0,0.0
bl_loc_pri,287,search,195,100.0,0.0,0.0
bl_loc_pri,288,recommend,269,100.0,0.0,0.0
bl_loc_pri,288,reserve,138,100.0,0.0,0.0
bl_loc_pri,288,search,208,100.0,0.0,0.0
bl_loc_pri,289,recommend,274,100.0,0.0,0.0
bl_loc_pri,289,reserve,132,100.0,0.0,0.0
bl_loc_pri,289,search,202,100.0,0.0,0.0
bl_loc_pri,290,recommend,253,100.0,0.0,0.0
bl_loc_pri,290,reserve,131,100.0,0.0,0.0
bl_loc_pri,290,search,202,100.0,0.0,0.0
bl_loc_pri,291,recommend,288,100.0,0.0,0.0
bl_loc_pri,291,reserve,135,100.0,0.0,0.0
bl_loc_pri,291,search,207,100.0,0.0,0.0
bl_loc_pri,292,recommend,274,100.0,0.0,0.0
bl_loc_pri,292,reserve,146,100.0,0.0,0.0
bl_loc_pri,292,search,205,100.0,0.0,0.0
