ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights
1786367225.206,c1,search,,0.0,31.1,20.71,11.06,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.06,S3,7.398,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367225.206,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.398,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,182.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367225.206,c2,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,7.398,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,206.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367225.206,c2,search,,0.0,31.1,20.71,11.06,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.06,S3,7.398,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,334.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367225.206,c2,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,686,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.398,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,364.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367226.205,c1,reserve,,0.0,26.34,13.67,3.46,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.46,S3,7.352,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367226.205,c1,search,,0.0,31.1,20.71,10.94,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.94,S3,7.352,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367226.205,c1,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.352,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,182.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367226.205,c2,reserve,,0.0,26.34,13.67,3.46,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.46,S3,7.352,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,206.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367226.205,c2,search,,0.0,31.1,20.71,10.94,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.94,S3,7.352,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,334.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367226.205,c2,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.352,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,364.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367227.206,c1,reserve,,0.0,26.34,13.67,3.43,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.43,S3,7.411,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367227.206,c1,search,,0.0,31.1,20.71,10.81,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.81,S3,7.411,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367227.206,c1,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.411,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,183.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367227.206,c2,reserve,,0.0,26.34,13.67,3.43,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.43,S3,7.411,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,207.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367227.206,c2,search,,0.0,31.1,20.71,10.81,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.81,S3,7.411,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,335.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367227.206,c2,recommend,,0.0,26.76,14.03,3.99,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.99,S3,7.411,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,366.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367228.207,c1,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,7.668,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367228.207,c1,search,,0.0,31.1,20.71,10.92,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.92,S3,7.668,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,151.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367228.207,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.668,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,181.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367228.207,c2,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,7.668,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,205.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367228.207,c2,search,,0.0,31.1,20.71,10.92,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.92,S3,7.668,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,333.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367228.207,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.668,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,364.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367229.206,c1,reserve,,0.0,26.34,13.67,3.66,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.66,S3,7.39,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367229.206,c1,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.39,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367229.206,c1,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,687,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.39,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,182.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367229.206,c2,reserve,,0.0,26.34,13.67,3.66,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.66,S3,7.39,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,206.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367229.206,c2,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.39,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,335.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367229.206,c2,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,687,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.39,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,365.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367230.206,c1,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.485,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367230.206,c1,search,,0.0,31.1,20.71,10.89,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.89,S3,7.485,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367230.206,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.485,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,182.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367230.206,c2,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.485,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,206.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367230.206,c2,search,,0.0,31.1,20.71,10.89,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.89,S3,7.485,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,335.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367230.206,c2,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.485,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,365.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367231.206,c1,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,7.349,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367231.206,c1,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.349,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367231.206,c1,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.349,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,183.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367231.206,c2,reserve,,0.0,26.34,13.67,3.69,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.69,S3,7.349,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,207.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367231.206,c2,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.349,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,336.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367231.206,c2,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.349,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,366.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367232.206,c1,reserve,,0.0,26.34,13.67,3.75,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.75,S3,7.379,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367232.206,c1,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.379,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,152.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367232.206,c1,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.379,0,S3,site_s3,S3,S3,S3,171.5,0.0,0.0,182.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367232.206,c2,reserve,,0.0,26.34,13.67,3.75,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.75,S3,7.379,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,206.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367232.206,c2,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.379,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,334.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367232.206,c2,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.379,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,365.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367233.206,c1,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.397,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367233.206,c1,search,,0.0,31.1,20.71,10.74,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.74,S3,7.397,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367233.206,c1,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.397,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,183.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367233.206,c2,reserve,,0.0,26.34,13.67,3.62,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.62,S3,7.397,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,206.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367233.206,c2,search,,0.0,31.1,20.71,10.74,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.74,S3,7.397,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,334.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367233.206,c2,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,690,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.397,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,365.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367234.206,c1,reserve,,0.0,26.34,13.67,3.55,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.55,S3,7.375,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367234.206,c1,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.375,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367234.206,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.375,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,182.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367234.206,c2,reserve,,0.0,26.34,13.67,3.55,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.55,S3,7.375,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,206.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367234.206,c2,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.375,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,335.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367234.206,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.375,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,366.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367235.206,c1,reserve,,0.0,26.34,13.67,3.67,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.67,S3,7.375,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367235.206,c1,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.375,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367235.206,c1,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.375,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,183.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367235.206,c2,reserve,,0.0,26.34,13.67,3.67,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.67,S3,7.375,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,207.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367235.206,c2,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.375,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,336.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367235.206,c2,recommend,,0.0,26.76,14.03,3.94,S3,0,,0,200.0,obs,688,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.94,S3,7.375,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,366.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367236.206,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.429,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,24.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367236.206,c1,search,,0.0,31.1,20.71,10.92,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.92,S3,7.429,0,S3,site_s3,S3,S3,S3,129.5,0.0,0.0,153.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367236.206,c1,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,684,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.429,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,184.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367236.206,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.429,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,208.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367236.206,c2,search,,0.0,31.1,20.71,10.92,S3,0,,0,4474.0,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.92,S3,7.429,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,337.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367236.206,c2,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,684,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.429,0,S3,site_s3,S3,S3,S3,171.0,0.0,0.0,367.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367237.206,c1,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.378,0,S3,site_s3,S3,S3,S3,86.5,0.0,0.0,24.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367237.206,c1,search,,0.0,31.1,20.71,10.73,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.73,S3,7.378,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,152.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367237.206,c1,recommend,,0.0,26.76,14.03,4.02,S3,0,,0,200.0,obs,689,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.02,S3,7.378,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,183.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367237.206,c2,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,347,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.378,0,S3,site_s3,S3,S3,S3,87.0,0.0,0.0,207.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367237.206,c2,search,,0.0,31.1,20.71,10.73,S3,0,,0,4474.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.73,S3,7.378,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,335.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367237.206,c2,recommend,,0.0,26.76,14.03,4.02,S3,0,,0,200.0,obs,689,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.02,S3,7.378,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,366.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367238.206,c1,reserve,,0.0,26.34,13.67,3.59,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.59,S3,7.402,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367238.206,c1,search,,0.0,31.1,20.71,10.85,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.85,S3,7.402,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,152.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367238.206,c1,recommend,,0.0,26.76,14.03,4.04,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.04,S3,7.402,0,S3,site_s3,S3,S3,S3,173.0,0.0,0.0,183.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367238.206,c2,reserve,,0.0,26.34,13.67,3.59,S3,0,,0,36.0,obs,343,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.59,S3,7.402,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,207.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367238.206,c2,search,,0.0,31.1,20.71,10.85,S3,0,,0,4474.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.85,S3,7.402,0,S3,site_s3,S3,S3,S3,129.0,0.0,0.0,336.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367238.206,c2,recommend,,0.0,26.76,14.03,4.04,S3,0,,0,200.0,obs,691,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.04,S3,7.402,0,S3,site_s3,S3,S3,S3,172.5,0.0,0.0,367.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
