ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786258710.861,c1,search,6000,6.562,15.59,12.27,1.78,,0,,0,4474.0,obs,516,24.54,14.15,4.42,,24.54,14.15,4.42,,15.59,12.27,1.78,,5.652,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258710.861,c1,recommend,6000,0.293,22.83,13.0,3.32,,0,,0,200.0,obs,692,26.47,13.73,3.71,,26.47,13.73,3.71,,22.83,13.0,3.32,,5.652,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258710.861,c2,reserve,,0.0,20.33,13.62,3.65,,0,,0,36.0,obs,346,26.34,13.67,3.65,,26.34,13.67,3.65,,20.33,13.62,3.65,,5.652,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258710.861,c2,search,,0.0,22.15,18.83,8.34,,0,,0,4474.0,obs,516,31.1,20.71,10.98,,31.1,20.71,10.98,,22.15,18.83,8.34,,5.652,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258710.861,c2,recommend,,0.0,23.12,13.29,3.61,,0,,0,200.0,obs,692,26.76,14.03,4.0,,26.76,14.03,4.0,,23.12,13.29,3.61,,5.652,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258711.861,c1,reserve,6000,0.053,20.75,13.57,3.6,,0,,0,36.0,obs,343,26.29,13.62,3.6,,26.29,13.62,3.6,,20.75,13.57,3.6,,5.672,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258711.861,c1,search,6000,6.562,14.0,12.48,3.76,,0,,0,4474.0,obs,516,24.54,14.15,4.42,,24.54,14.15,4.42,,14.0,12.48,3.76,,5.672,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258711.861,c1,recommend,6000,0.293,23.28,13.12,3.02,,0,,0,200.0,obs,698,26.47,13.73,3.71,,26.47,13.73,3.71,,23.28,13.12,3.02,,5.672,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258711.861,c2,reserve,,0.0,20.8,13.62,3.65,,0,,0,36.0,obs,343,26.34,13.67,3.65,,26.34,13.67,3.65,,20.8,13.62,3.65,,5.672,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258711.861,c2,search,,0.0,20.56,19.04,10.33,,0,,0,4474.0,obs,516,31.1,20.71,10.98,,31.1,20.71,10.98,,20.56,19.04,10.33,,5.672,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258711.861,c2,recommend,,0.0,23.58,13.41,3.31,,0,,0,200.0,obs,698,26.76,14.03,4.0,,26.76,14.03,4.0,,23.58,13.41,3.31,,5.672,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258712.861,c1,reserve,6000,0.053,21.53,13.52,3.6,,0,,0,36.0,obs,345,26.29,13.62,3.6,,26.29,13.62,3.6,,21.53,13.52,3.6,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258712.861,c1,search,6000,6.562,14.21,12.23,4.42,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,14.21,12.23,4.42,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258712.861,c1,recommend,6000,0.293,22.92,13.1,3.41,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,22.92,13.1,3.41,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258712.861,c2,reserve,,0.0,21.59,13.57,3.65,,0,,0,36.0,obs,345,26.34,13.67,3.65,,26.34,13.67,3.65,,21.59,13.57,3.65,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258712.861,c2,search,,0.0,20.77,18.79,10.98,,0,,0,4474.0,obs,520,31.1,20.71,10.98,,31.1,20.71,10.98,,20.77,18.79,10.98,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258712.861,c2,recommend,,0.0,23.21,13.39,3.7,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,23.21,13.39,3.7,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258713.861,c1,reserve,6000,0.053,23.1,13.63,3.6,,0,,0,36.0,obs,347,26.29,13.62,3.6,,26.29,13.62,3.6,,23.1,13.63,3.6,,5.383,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258713.861,c1,search,6000,6.562,17.63,12.23,2.53,,0,,0,4474.0,obs,518,24.54,14.15,4.42,,24.54,14.15,4.42,,17.63,12.23,2.53,,5.383,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258713.861,c1,recommend,6000,0.293,23.03,13.09,3.44,,0,,0,200.0,obs,689,26.47,13.73,3.71,,26.47,13.73,3.71,,23.03,13.09,3.44,,5.383,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258713.861,c2,reserve,,0.0,23.15,13.68,3.65,,0,,0,36.0,obs,347,26.34,13.67,3.65,,26.34,13.67,3.65,,23.15,13.68,3.65,,5.383,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258713.861,c2,search,,0.0,24.19,18.79,9.09,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,24.19,18.79,9.09,,5.383,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258713.861,c2,recommend,,0.0,23.33,13.38,3.73,,0,,0,200.0,obs,689,26.76,14.03,4.0,,26.76,14.03,4.0,,23.33,13.38,3.73,,5.383,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258714.861,c1,reserve,6000,0.053,21.95,13.58,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,21.95,13.58,3.6,,5.36,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258714.861,c1,search,6000,6.562,14.35,12.43,2.42,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,14.35,12.43,2.42,,5.36,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258714.861,c1,recommend,6000,0.293,23.34,13.11,3.31,,0,,0,200.0,obs,691,26.47,13.73,3.71,,26.47,13.73,3.71,,23.34,13.11,3.31,,5.36,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258714.861,c2,reserve,,0.0,22.0,13.64,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,22.0,13.64,3.65,,5.36,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258714.861,c2,search,,0.0,20.91,18.99,8.98,,0,,0,4474.0,obs,520,31.1,20.71,10.98,,31.1,20.71,10.98,,20.91,18.99,8.98,,5.36,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258714.861,c2,recommend,,0.0,23.63,13.4,3.61,,0,,0,200.0,obs,691,26.76,14.03,4.0,,26.76,14.03,4.0,,23.63,13.4,3.61,,5.36,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258715.861,c1,reserve,6000,0.053,21.77,13.64,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,21.77,13.64,3.6,,5.362,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258715.861,c1,search,6000,6.562,13.57,12.05,2.01,,0,,0,4474.0,obs,517,24.54,14.15,4.42,,24.54,14.15,4.42,,13.57,12.05,2.01,,5.362,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258715.861,c1,recommend,6000,0.293,23.8,13.38,3.31,,0,,0,200.0,obs,694,26.47,13.73,3.71,,26.47,13.73,3.71,,23.8,13.38,3.31,,5.362,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258715.861,c2,reserve,,0.0,21.82,13.69,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,21.82,13.69,3.65,,5.362,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258715.861,c2,search,,0.0,20.13,18.61,8.57,,0,,0,4474.0,obs,517,31.1,20.71,10.98,,31.1,20.71,10.98,,20.13,18.61,8.57,,5.362,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258715.861,c2,recommend,,0.0,24.09,13.67,3.6,,0,,0,200.0,obs,694,26.76,14.03,4.0,,26.76,14.03,4.0,,24.09,13.67,3.6,,5.362,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258716.861,c1,reserve,6000,0.053,21.95,13.64,3.6,,0,,0,36.0,obs,342,26.29,13.62,3.6,,26.29,13.62,3.6,,21.95,13.64,3.6,,5.565,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258716.861,c1,search,6000,6.562,14.5,12.52,2.02,,0,,0,4474.0,obs,518,24.54,14.15,4.42,,24.54,14.15,4.42,,14.5,12.52,2.02,,5.565,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258716.861,c1,recommend,6000,0.293,24.03,13.18,3.17,,0,,0,200.0,obs,700,26.47,13.73,3.71,,26.47,13.73,3.71,,24.03,13.18,3.17,,5.565,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258716.861,c2,reserve,,0.0,22.01,13.69,3.65,,0,,0,36.0,obs,342,26.34,13.67,3.65,,26.34,13.67,3.65,,22.01,13.69,3.65,,5.565,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258716.861,c2,search,,0.0,21.06,19.08,8.58,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,21.06,19.08,8.58,,5.565,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258716.861,c2,recommend,,0.0,24.32,13.47,3.46,,0,,0,200.0,obs,700,26.76,14.03,4.0,,26.76,14.03,4.0,,24.32,13.47,3.46,,5.565,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258717.861,c1,reserve,6000,0.053,23.47,13.51,3.6,,0,,0,36.0,obs,347,26.29,13.62,3.6,,26.29,13.62,3.6,,23.47,13.51,3.6,,5.568,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258717.861,c1,search,6000,6.562,15.85,12.88,1.7,,0,,0,4474.0,obs,522,24.54,14.15,4.42,,24.54,14.15,4.42,,15.85,12.88,1.7,,5.568,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258717.861,c1,recommend,6000,0.293,22.61,12.67,3.44,,0,,0,200.0,obs,691,26.47,13.73,3.71,,26.47,13.73,3.71,,22.61,12.67,3.44,,5.568,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258717.861,c2,reserve,,0.0,23.52,13.57,3.65,,0,,0,36.0,obs,347,26.34,13.67,3.65,,26.34,13.67,3.65,,23.52,13.57,3.65,,5.568,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258717.861,c2,search,,0.0,22.41,19.44,8.26,,0,,0,4474.0,obs,522,31.1,20.71,10.98,,31.1,20.71,10.98,,22.41,19.44,8.26,,5.568,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258717.861,c2,recommend,,0.0,22.9,12.97,3.74,,0,,0,200.0,obs,691,26.76,14.03,4.0,,26.76,14.03,4.0,,22.9,12.97,3.74,,5.568,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258718.861,c1,reserve,6000,0.053,23.24,13.65,3.6,,0,,0,36.0,obs,350,26.29,13.62,3.6,,26.29,13.62,3.6,,23.24,13.65,3.6,,5.737,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258718.861,c1,search,6000,6.562,18.22,13.05,4.42,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,18.22,13.05,4.42,,5.737,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258718.861,c1,recommend,6000,0.293,23.81,12.75,2.87,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,23.81,12.75,2.87,,5.737,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258718.861,c2,reserve,,0.0,23.29,13.71,3.65,,0,,0,36.0,obs,350,26.34,13.67,3.65,,26.34,13.67,3.65,,23.29,13.71,3.65,,5.737,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258718.861,c2,search,,0.0,24.78,19.61,10.98,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,24.78,19.61,10.98,,5.737,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258718.861,c2,recommend,,0.0,24.1,13.04,3.16,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,24.1,13.04,3.16,,5.737,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258719.861,c1,reserve,6000,0.053,22.5,13.6,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,22.5,13.6,3.6,,5.761,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258719.861,c1,search,6000,6.562,15.74,12.92,3.0,,0,,0,4474.0,obs,518,24.54,14.15,4.42,,24.54,14.15,4.42,,15.74,12.92,3.0,,5.761,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258719.861,c1,recommend,6000,0.293,23.08,12.75,2.44,,0,,0,200.0,obs,696,26.47,13.73,3.71,,26.47,13.73,3.71,,23.08,12.75,2.44,,5.761,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258719.861,c2,reserve,,0.0,22.55,13.65,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,22.55,13.65,3.65,,5.761,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258719.861,c2,search,,0.0,22.3,19.48,9.56,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,22.3,19.48,9.56,,5.761,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258719.861,c2,recommend,,0.0,23.37,13.04,2.74,,0,,0,200.0,obs,696,26.76,14.03,4.0,,26.76,14.03,4.0,,23.37,13.04,2.74,,5.761,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258720.861,c1,reserve,6000,0.053,22.5,13.08,3.6,,0,,0,36.0,obs,344,26.29,13.62,3.6,,26.29,13.62,3.6,,22.5,13.08,3.6,,5.799,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258720.861,c1,search,6000,6.562,12.57,13.23,3.38,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,12.57,13.23,3.38,,5.799,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258720.861,c1,recommend,6000,0.293,23.36,13.29,3.41,,0,,0,200.0,obs,697,26.47,13.73,3.71,,26.47,13.73,3.71,,23.36,13.29,3.41,,5.799,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258720.861,c2,reserve,,0.0,22.55,13.13,3.65,,0,,0,36.0,obs,344,26.34,13.67,3.65,,26.34,13.67,3.65,,22.55,13.13,3.65,,5.799,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258720.861,c2,search,,0.0,19.13,19.8,9.94,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,19.13,19.8,9.94,,5.799,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258720.861,c2,recommend,,0.0,23.65,13.59,3.7,,0,,0,200.0,obs,697,26.76,14.03,4.0,,26.76,14.03,4.0,,23.65,13.59,3.7,,5.799,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258721.861,c1,reserve,6000,0.053,22.28,13.67,3.6,,0,,0,36.0,obs,345,26.29,13.62,3.6,,26.29,13.62,3.6,,22.28,13.67,3.6,,5.717,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258721.861,c1,search,6000,6.562,15.15,13.45,3.0,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,15.15,13.45,3.0,,5.717,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258721.861,c1,recommend,6000,0.293,23.44,13.36,3.41,,0,,0,200.0,obs,693,26.47,13.73,3.71,,26.47,13.73,3.71,,23.44,13.36,3.41,,5.717,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258721.861,c2,reserve,,0.0,22.33,13.72,3.65,,0,,0,36.0,obs,345,26.34,13.67,3.65,,26.34,13.67,3.65,,22.33,13.72,3.65,,5.717,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258721.861,c2,search,,0.0,21.71,20.01,9.56,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,21.71,20.01,9.56,,5.717,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258721.861,c2,recommend,,0.0,23.74,13.66,3.7,,0,,0,200.0,obs,693,26.76,14.03,4.0,,26.76,14.03,4.0,,23.74,13.66,3.7,,5.717,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258722.861,c1,reserve,6000,0.053,22.64,13.74,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,22.64,13.74,3.6,,5.74,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258722.861,c1,search,6000,6.562,16.66,12.61,2.56,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,16.66,12.61,2.56,,5.74,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258722.861,c1,recommend,6000,0.293,23.15,13.32,3.23,,0,,0,200.0,obs,692,26.47,13.73,3.71,,26.47,13.73,3.71,,23.15,13.32,3.23,,5.74,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258722.861,c2,reserve,,0.0,22.69,13.79,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,22.69,13.79,3.65,,5.74,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258722.861,c2,search,,0.0,23.22,19.17,9.12,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,23.22,19.17,9.12,,5.74,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258722.861,c2,recommend,,0.0,23.44,13.61,3.52,,0,,0,200.0,obs,692,26.76,14.03,4.0,,26.76,14.03,4.0,,23.44,13.61,3.52,,5.74,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258723.861,c1,reserve,6000,0.053,22.74,13.57,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,22.74,13.57,3.6,,5.659,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258723.861,c1,search,6000,6.562,16.1,12.74,1.55,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,16.1,12.74,1.55,,5.659,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258723.861,c1,recommend,6000,0.293,22.98,13.25,3.23,,0,,0,200.0,obs,696,26.47,13.73,3.71,,26.47,13.73,3.71,,22.98,13.25,3.23,,5.659,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258723.861,c2,reserve,,0.0,22.79,13.62,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,22.79,13.62,3.65,,5.659,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258723.861,c2,search,,0.0,22.66,19.3,8.11,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,22.66,19.3,8.11,,5.659,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258723.861,c2,recommend,,0.0,23.27,13.54,3.52,,0,,0,200.0,obs,696,26.76,14.03,4.0,,26.76,14.03,4.0,,23.27,13.54,3.52,,5.659,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258724.862,c1,reserve,6000,0.053,22.74,13.42,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,22.74,13.42,3.6,,5.957,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258724.862,c1,search,6000,6.562,17.22,13.39,4.42,,0,,0,4474.0,obs,517,24.54,14.15,4.42,,24.54,14.15,4.42,,17.22,13.39,4.42,,5.957,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258724.862,c1,recommend,6000,0.293,23.29,13.22,3.49,,0,,0,200.0,obs,696,26.47,13.73,3.71,,26.47,13.73,3.71,,23.29,13.22,3.49,,5.957,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258724.862,c2,reserve,,0.0,22.79,13.47,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,22.79,13.47,3.65,,5.957,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258724.862,c2,search,,0.0,23.79,19.95,10.98,,0,,0,4474.0,obs,517,31.1,20.71,10.98,,31.1,20.71,10.98,,23.79,19.95,10.98,,5.957,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258724.862,c2,recommend,,0.0,23.58,13.52,3.78,,0,,0,200.0,obs,696,26.76,14.03,4.0,,26.76,14.03,4.0,,23.58,13.52,3.78,,5.957,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258725.861,c1,reserve,6000,0.053,21.46,13.13,3.6,,0,,0,36.0,obs,345,26.29,13.62,3.6,,26.29,13.62,3.6,,21.46,13.13,3.6,,5.712,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258725.861,c1,search,6000,6.562,17.22,12.45,4.42,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,17.22,12.45,4.42,,5.712,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258725.861,c1,recommend,6000,0.293,23.29,13.23,3.49,,0,,0,200.0,obs,700,26.47,13.73,3.71,,26.47,13.73,3.71,,23.29,13.23,3.49,,5.712,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258725.861,c2,reserve,,0.0,21.51,13.18,3.65,,0,,0,36.0,obs,345,26.34,13.67,3.65,,26.34,13.67,3.65,,21.51,13.18,3.65,,5.712,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258725.861,c2,search,,0.0,23.78,19.01,10.98,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,23.78,19.01,10.98,,5.712,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258725.861,c2,recommend,,0.0,23.58,13.52,3.78,,0,,0,200.0,obs,700,26.76,14.03,4.0,,26.76,14.03,4.0,,23.58,13.52,3.78,,5.712,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258726.861,c1,reserve,6000,0.053,21.27,13.47,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,21.27,13.47,3.6,,5.624,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258726.861,c1,search,6000,6.562,14.28,12.47,3.17,,0,,0,4474.0,obs,524,24.54,14.15,4.42,,24.54,14.15,4.42,,14.28,12.47,3.17,,5.624,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258726.861,c1,recommend,6000,0.293,23.16,13.34,3.29,,0,,0,200.0,obs,695,26.47,13.73,3.71,,26.47,13.73,3.71,,23.16,13.34,3.29,,5.624,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258726.861,c2,reserve,,0.0,21.32,13.52,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,21.32,13.52,3.65,,5.624,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258726.861,c2,search,,0.0,20.84,19.03,9.73,,0,,0,4474.0,obs,524,31.1,20.71,10.98,,31.1,20.71,10.98,,20.84,19.03,9.73,,5.624,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258726.861,c2,recommend,,0.0,23.46,13.63,3.58,,0,,0,200.0,obs,695,26.76,14.03,4.0,,26.76,14.03,4.0,,23.46,13.63,3.58,,5.624,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258727.861,c1,reserve,6000,0.053,22.37,13.56,3.6,,0,,0,36.0,obs,351,26.29,13.62,3.6,,26.29,13.62,3.6,,22.37,13.56,3.6,,5.706,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
